Database,Item Type,Publication Year,Title,Venue,Venue Rank,Abstract,Keywords,Found In Group1,Found In Group2,Duplicate
IEEE,conferencePaper,2022,A Real-Time Background Replacement Method Based on Estimated Depth for AR Applications,COMPSAC - International Computer Software and Applications Conference,B,"Recent technological advances in Virtual Reality (VR) and Augmented Reality (AR) enable users to experience a high-quality virtual world. In VR applications, the user's physical movement is generally restricted because the situation around the real world cannot be seen. AR allows users to experience virtual worlds without restrictions on physical movement, but the extent to which they are replaced as virtual worlds is limited. In this research, assuming the use of smartphones and tablet devices, a partial virtual world system is implemented by removing only the background part from the real-time real-world image taken by the camera and replacing it with a virtual background.",Augmented reality;Virtual reality;Video processing,Abstract_Keywords,True,
IEEE,conferencePaper,2022,Lessons Learned from the Design and Evaluation of InterViewR: A Mixed-Reality Based Interview Training Simulation Platform for Individuals with Autism,COMPSAC - International Computer Software and Applications Conference,B,"As one of the most important and stressful steps towards gaining employment, job interviews are a social barrier that poses a unique challenge for individuals with Autism Spectrum Disorder (ASD). There are existing tools and in-person training available that show promise. However, these solutions are limited in the degree to which they can collect performance data, provide specific feedback, offer options to intelligently customize training, and simulate a variety of interviews in a realistic manner. InterViewR is a mixed reality job interview training simulator that addresses these shortcomings to reduce barriers in entering the workforce. The integration of Virtual Reality and wearable smart technology enables users to practice customizable interview simulations and receive both real-time and retrospective feedback. Findings are reported from a cognitive walkthrough (N=33) that highlights areas that need to be considered when designing such interview training platforms for individuals with autism.",human-centered computing;accessibility;virtual reality;stress;biofeedback;autism spectrum disorder;job interview training,Abstract_Keywords,True,
IEEE,conferencePaper,2022,Cultural Heritage Assets Optimization Workflow for Interactive System Development,COMPSAC - International Computer Software and Applications Conference,B,"An increasing number of reconstructed digital assets are being created worldwide to preserve cultural heritage. These assets can be used in interactive systems such as augmented reality (AR) and virtual reality (VR) to provide effective ways to access and learn about cultural heritage. One of the widely adopted reconstruction techniques is close-range photogram-metry. However, scanned models need to be processed and optimized before they can be used in interactive systems, which requires a series of retopology and baking work to reduce the size of models while maintaining visual fidelity. Nevertheless, manual retopology and baking are complex processes. An efficient optimization workflow is essential for the use of cultural heritage assets in interactive systems. This paper presents an optimization workflow for retopology and texture baking using free and open-source software. Evaluations show that the workflow demon-strates its strengths in its high efficiency, versatility, learnability, and low cost. This work contributes insights to researchers and practitioners in the field of cultural heritage.",digital heritage;interactive system;VR;AR;3D modelling;retopology;texture baking;photogrammetry,Abstract,True,
IEEE,conferencePaper,2021,"Panel Discussion: Deriving Past, Present, and Future Tech to More Intelligent and Resilient Digital Realities for a Collaborative World",COMPSAC - International Computer Software and Applications Conference,B,"No abstract or record of the panel discussion was made available for publication as part of the conference proceedings. There is the philosophical question of â€œdoes history repeat itselfâ€. One learns from the past to affect the present, which builds our future. Advances in technology are built upon previous innovations. New technologies are derived from existing technologies. The IEEE leverages past and current technologies to advance work on new and emerging technologies through serving as a catalyst for developing new innovations, products and services. IEEE Future Directions serves as an incubator for these new initiatives. One of its focus areas, Digital Reality serves to explore and enable the coming Intelligent and Resilient Digital Realities through collaboration among technologists, engineers, regulators, practitioners, and ethicists around the world. The Digital Transformation is fueled by advances in technology, such as Artificial Intelligence (AI), Machine Learning (ML), and applications using the copious amounts of continuously generated data. By leveraging these technologies and others developed such as Augmented Reality (AR), Virtual Reality (VR), and Digital Twins, the line between the physical world and the digital world will be increasingly less distinct. Applications are already quickly emerging across the broad fields of gaming, entertainment, medicine, automotive, education, manufacturing, enabling the sharing of services, and more. Emphasis is upon presenting practical applications and its implementations of interest to attendees. Subject matter expert speakers comment on current and past implementations. Of course, the speakers look ahead to the future.",,Abstract,True,
IEEE,conferencePaper,2021,An Immersive Virtual Reality Platform for Training CBRN Operators,COMPSAC - International Computer Software and Applications Conference,B,"In the domain of CBRN (Chemical, Biological, Radiological, Nuclear) hazards, first responders need a high-quality training to avoid fatal errors that can compromise the success of operations. Nevertheless, CBRN exercises are often expensive and require a complex management. Furthermore, for preserving traineesâ€™ safety and for logistic constraints, trials may reproduce just an approximation of the real hazard scenario. In order to cope with these issues, a prototype of an Immersive Virtual Reality (VR) training platform was developed by Politecnico di Torino and LINKS Foundation in cooperation with CBRN experts from the Italian Air Force, particularly from Terzo Stormo â€“ Aeronautica Militare di Villafranca di Verona. The platform aims at allowing CBRN operators to train, alone or in a team, testing their ability to carry out required operational procedures in a digital environment that exhibits the complexity of a real-life situation, but does not expose them to life-threatening dangers.",Virtual Reality;CBRN;Simulation;Training,Title_Abstract_Keywords,True,
IEEE,conferencePaper,2021,Towards An Indoor Navigation System Using Monocular Visual SLAM,COMPSAC - International Computer Software and Applications Conference,B,"This paper presents a novel implementation of an augmented reality-aided indoor navigation system for mobile devices. The proposed system uses the device's camera to scan the environment, generate an abstracted 3D map of the indoor environment, and transfer it to a remote server. The 3D map of the indoor environment is achieved through a tracking and mapping ARKit module. Once the indoor map is stored in the server, it can be accessed simultaneously by multiple devices for localization and navigation. Leveraging Unity assets and the directions retrieved from the server, the application computes the shortest distance between the source and destination, and displays AR-based direction markers for navigation assistance.",Augmented reality;Indoor navigation systems;Simultaneous localization and mapping,Abstract_Keywords,True,
IEEE,conferencePaper,2021,Augmented Reality for Training and Maintenance of Reclosers: A Case Study of a Wearable Application,COMPSAC - International Computer Software and Applications Conference,B,"This paper presents a case study of Copelia, an augmented reality application targeted for smart glasses. Copelia was developed to optimize the workflow of COPEL (Companhia Paranaense de Energia), a major Brazilian electricity company. The application assists its users in the maintenance of reclosers with features such as object recognition, augmented reality (AR), and remote calls. These features allow generalist electricians to perform tasks that would otherwise be exclusively executed by skilled professionals. Copelia was evaluated in laboratory and field tests. Results show that users resisted the application due to its novel interaction paradigm. Most of the reported issues were related to the usability of smart glasses or the graphics interface. A list of good practices was derived from the discussion of these issues. The features themselves proved to be useful, especially the guided instructions. Despite an initial negative reaction, Copelia gained appraisal by its users over time, who highlighted its usefulness for training and maintenance.",augmented reality;maintenance;training,Title_Abstract_Keywords,True,
IEEE,conferencePaper,2021,Resource Discovery for Edge Computing over Named Data Networking,COMPSAC - International Computer Software and Applications Conference,B,"Edge computing over Named Data Networking (NDN) is expected to be a promising approach for the deployment of applications such as connected cars and virtual/augmented reality. In conventional edge computing frameworks, computing request packets are not forwarded based on the resource availability statuses of edge execution nodes (e.g., CPU and memory utilization). This makes it possible for the requests to reach fully loaded nodes that cannot deal with these requests. To address this issue, this paper proposes a resource discovery scheme for edge computing over NDN. In this scheme, each execution node distributes its own resource availability status in its vicinity by scoped-flooding. This information guides the requests toward available nodes that meet the requirements of the requests. Our extensive simulations show that the proposed scheme helps request packets to discover available execution nodes effectively.",Edge computing;Named Data Networking;Resource discovery;Scoped-flooding,Abstract,True,
IEEE,conferencePaper,2021,A Multipath Routing Approach for Tile-based Virtual Reality Video Streaming Based on SDN,COMPSAC - International Computer Software and Applications Conference,B,"With the increasing demand of virtual reality (VR) video applications, it is necessary to adopt corresponding strategies to deal with the challenges they bring to the network. Multipath routing is proposed to address the VR video bandwidth problem by splitting a large flow into multiple subflows and routing them separately. In addition, Software Defined Networking (SDN) is used to manage these subflows so that they are assigned to the appropriate paths. This paper presents a MCTS-based VR video multipath transmission approach (MVRMPT), which allocates better paths to the VR video tiles that have greater impacts on the userâ€™s Quality of Experience (QoE). More specifically, the Monte Carlo tree search (MCTS) algorithm is modified to find multiple disjoint paths with the minimum delay between node pairs. Then the paths are sorted by the predicted QoE. Finally, the VR video is spatially divided into different zones, and these zones are assigned to different paths according to their impacts on the userâ€™s QoE. The proposed algorithm is implemented in the SDN controller, and the evaluation results show that our method achieves higher QoE and network throughput.",SDN;VR;multipath routing,Title_Abstract,True,
IEEE,conferencePaper,2021,Use of Augmented and 3D Visualization as a Tool to Support the Teaching of Spatial Geometry,COMPSAC - International Computer Software and Applications Conference,B,"Geometry is a branch of Mathematics that helps us to work with distances, volumes, and areas in the real world. However, learning content related to Spatial Geometry, whose visual appeal should be an invitation to study, presents an unusual obstacle for the student: how to understand the elements of a three-dimensional object if they are normally presented in a two-dimensional way (e.g., drawn on the whiteboard or book)? There is several software that can be used in the teaching of Space Geometry. However, in most times, the teacher has no contact with these tools, either due to unavailability of hardware to interact; or due to difficulty in acquiring the software, which in turn may be due to the cost or lack of knowledge of the means to make the acquisition. The focus of this paper is to present the experience report on the use of Augmented Reality using tutorials developed by NIEP group, aiming to generate personalized material for use in the classroom by high school students in Mathematics, in the teaching/learning of Space Geometry. The results found demonstrate improved learning, better understanding of the content and reduced learning time.",Augmented Reality;Education;Spatial Geometry,Abstract_Keywords,True,
IEEE,conferencePaper,2021,Creating a Virtual Reality OER Application to Teach Web Accessibility,COMPSAC - International Computer Software and Applications Conference,B,"Awareness of web accessibility issues is necessary for, amongst other things, good website design. Good website design can mean the difference between disabled users being able to access the website content, or not. This paper describes the impact of a student-led project to develop a VR application, as an Open Education Resource (OER), to increase usersâ€™ knowledge and awareness of accessibility. An evaluation for the intervention delivered by the VR application was conducted, according to which, the VR application generally increased knowledge and awareness of web accessibility, but also had a negative impact on some users. The project targetted a Human Computer Interaction (HCI) class taught at the first Sino-foreign higher education institution, University of Nottingham Ningbo China (UNNC). UNNC has already been involved in research into flipped classrooms, technology-enhanced teaching, and the development of several OERs. This paper introduces the background, motivation and objectives, design, and specification of the VR application. The impact of the application on users is evaluated, and some possible future work is discussed.",Virtual Reality (VR);Open Educational Resources (OERs);Human Computer Interaction (HCI);Flipped Classroom;Web Accessibility,Title_Keywords,True,
IEEE,conferencePaper,2021,A Model to Helping the Construction of Creative Service-Based Software,COMPSAC - International Computer Software and Applications Conference,B,"With the advent of the Service Oriented Architecture (SOA) in system design, various domain knowledges are included in a service-based application, such as the design of Artificial Intelligence (AI) or augmented reality (AR) systems. While merging one or multiple domains into computation systems, the computation systems can be widely applied in various domain usages with novelty, useful, and surprising properties, which are defined as systems of creative computing. In creative computing, several theoretical evaluation metrics and verification approaches have been proposed for system design in several domains. However, a solid practical design environment for creative service-based systems is rarely considered in current researches. In this paper, we propose a model for creative service software development based on semantic web, which is applied in two phases: (1) requirement specification and (2) service design. In order to bridge the knowledge gap between domain experts and software engineers, and provide a machine-readable format for creative computing, two sub-models, Requirement Specification and Service Structure Models, are constructed in both phases, sequentially. After the latter sub-model is validated, the creative service software is well-constructed based on the services definition and composition represented by the model.",Creative Computing;Semantic Web;Service-Oriented Architecture,Abstract,True,
IEEE,conferencePaper,2020,AI and ML-Driving and Exponentiating Sustainable and Quantifiable Digital Transformation,COMPSAC - International Computer Software and Applications Conference,B,"AI is a major transforming technology impacting every sector of life. AI is not a force to deprive humans and take over the control, rather a real enabler and lever for digital transformation. The former view aligns with Hollywood movies, and need to be undressed with the latter, which is realistic and becoming tangible over time as more organizations, and communities are leveraging AI's potential. Developing a practical understanding of AI, its capabilities, the challenges, and opportunities that it brings is fundamental to get the maximum out of its envisaged potential. The objective of this paper is to highlight how technology and industry have developed, discuss the role of AI in driving intelligent transformation concentrating on an applicable understanding of AI and related technologies. We introduce a new conceptual framework: AI's multi-dimensional role, to highlight its transformative power in multiple aspects. We also introduce an AI based Information and Model Governance Framework.","Artificial Intelligence, Machine Learning, Internet of things, Neuromorphic Computing, Digital Transformation, Industry 4.0, Augmented Reality.",Keywords,True,
IEEE,conferencePaper,2020,InterViewR: A Mixed-Reality Based Interview Training Simulation Platform for Individuals with Autism,COMPSAC - International Computer Software and Applications Conference,B,"Job interviews are uniquely challenging for individuals with Autism Spectrum Disorder. While digital interview training tools have shown promising results for improving vocational outcomes for individuals with Autism, existing solutions are largely limited in the degree to which they can simulate a realistic interview environment, collect performance data from the user, and provide actionable feedback for continued improvement. To address these shortcomings and understand how to create an effective training tool, we designed InterViewR, a simulation-based interview training system that combines virtual reality and wearable smart technology in an integrated platform. Our design emphasizes an immersive user experience for training effectiveness and utilizes physiological sensing to provide intelligent affective biofeedback. We report findings from a usability study (N=11) where participants evaluated InterViewR on feasibility, usability, and perceived usefulness.","Virtual Reality, Stress, Biofeedback, Autism Spectrum Disorder, Communication Skills Training",Abstract_Keywords,True,
IEEE,conferencePaper,2020,A Systematic Literature Review of Practical Virtual and Augmented Reality Solutions in Surgery,COMPSAC - International Computer Software and Applications Conference,B,"From a strong practical point of view, we offer an overview of virtual and augmented reality solutions in medicine. We thus analyzed practical and industrial work included in peer-reviewed articles and conference proceedings.",virtual reality solutions;augmented reality solutions;IT in healthcare;IT in practice;literature review,Title_Abstract_Keywords,True,
IEEE,conferencePaper,2020,VRvisu++: A Tool for Virtual Reality-Based Visualization of MRI Images,COMPSAC - International Computer Software and Applications Conference,B,"With the emergence of sophisticated head-mounted displays (HMDs), virtual reality (VR) is gaining much interest in the field of medical science and diagnosis. There exist many software tools that support MRI imaging in 3D, however, limited attention has been paid to the VR domain. In this paper, we present a VR tool called VRvisu++ which attempts to bring the spatial advantage that VR has to offer to MRI imaging. This tool allows doctors and medical practitioners to directly interact with MRI images in a VR environment thereby supporting surgical training and clinical decision making.","Virtual Reality, Visualization, MRI, Tumors",Title_Abstract_Keywords,True,
IEEE,conferencePaper,2020,Modeling an AR Serious Game to Increase Attention of ADHD Patients,COMPSAC - International Computer Software and Applications Conference,B,"Attention, as a commodity in the human skills-set, increases through training over a quite relevant period of time. Deficit in attention in the short term may be based on multiple complications to entail stress and mined wondering. On the long term, however, it might be a symptom of chronic diseases that acquire attention such as ADD, ADHD, ASD, etc. In this paper, therefore, we introduce a generic theoretic model that helps patients in short of attention engage in a game-based environment to enhance the behavior of their current state of attention and leads to an improved focus. The model introduces six modular components capturing essential units that are intended to be modularly combined to define an augmented reality gamification therapy.",Game Design;Agent-Based Modeling;ADHD;Cognitive Behavioral Therapy,Abstract,True,
IEEE,conferencePaper,2020,The Development of Emerging Technological Applications for Not-for-Profit Organizations in Capstone Projects: A Case in Scout Association of Hong Kong,COMPSAC - International Computer Software and Applications Conference,B,"There is a growing interest in emerging technologies such as VR among practitioners from different sectors, including education and social welfare, given these technologies may enhance the experience of their service targets, and may be easily adopted by ordinary users. Additionally, the barriers of users' adoption are also lowering. Nevertheless, not-for-profit organizations may find significant barriers for developing their emerging technological applications, which are largely due to the resources and capabilities required. As a result, the adoption of these emerging technologies by not-for-profit organizations (NPO) is yet to be seen. Through a case-study in Scout Association of Hong Kong, we have learnt that NPOs might develop and adopt different emerging technological applications to fit their needs by collaborating with the universities, possibly with students' capstone project as a medium. These collaborations will be beneficial to not only the NPOs but also to the students and the university. Based on our findings, we also highlighted a few lessons for these collaborations.",Academic-community collaboration;Capstone project;Emerging Technology;Virtual reality;e-Learning,Keywords,True,
IEEE,conferencePaper,2020,A Virtual Reality OER Platform to Deliver Phobia-Motivated Experiences,COMPSAC - International Computer Software and Applications Conference,B,"This paper describes an on-going project to develop a Virtual Reality platform to deliver phobia-inspired experiences. These experiences could induce a reaction in the user that may help the user overcome, or alleviate, the phobia. The platform includes monitoring sensors that could be used to measure how much impact the experience is having. The project development has been taking place at a Sino-foreign Higher Education Institution in Mainland China, University of Nottingham Ningbo China (UNNC). UNNC has already been host to a number of OER (Open Educational Resource) development projects, and the current project is also anticipated to eventually be released to the OER community. This paper presents the background, development, and current state of the project. Challenges to project completion, and future work are also outlined.","Virtual Reality (VR), Sensors, Open Educational Resources (OERs), Sino-foreign Education, Wearable Technology, Mobile Devices, Metamorphic Testing (MT), Metamorphic Relation (MR)",Title_Abstract_Keywords,True,
IEEE,conferencePaper,2020,LESAR: Localization System for Environmental Sensors using Augmented Reality,COMPSAC - International Computer Software and Applications Conference,B,"With the rapid development of IoT (Internet of Things) technology, numerous sensors are being deployed to the smart society with the integration of IoT services. Since the collected sensor data reflect the current status of the surrounding environment, determining accurate positions for sensors is crucial from the stage of setting the sensors to realize meaningful sensor data analysis. In this paper, we propose LESAR, a localization system for environmental sensing using augmented reality. LESAR uses a smartphone camera with the AR (Augmented Reality) function to measure the distances between sensors, while the ID of each sensor is identified simultaneously by analyzing the collected Bluetooth signals. The vision-based approach used can enable three-dimensional localization through the simple use of a smartphone.",Sensor Network;Localization;Augmented Reality,Title_Abstract_Keywords,True,
IEEE,conferencePaper,2018,Indoor Augmented Reality Using Deep Learning for Industry 4.0 Smart Factories,COMPSAC - International Computer Software and Applications Conference,B,"This paper proposes to design, develop and implement a fast and markerless mobile augmented reality system to achieve the registration for, the visualization of, and the interaction with machines in indoor smart factories with Industry 4.0 vision. A lightweight deep-learning image detection module based on MobileNets running on mobile devices is used to detect/recognize different machines and different portions of machines. Internet of Things (IoT) networking allows machines and sensors in machines to report data, such as machine settings and machine states, to the cloud-side server. Thus, augmented information associated with a machine portion can be derived from the server and superimposed with the portion image shown on the device display. Furthermore, interaction methods based on touch gestures and distance calculation are also implemented. A prototype system is developed and tested in a mechanical workshop for the purpose of validation and evaluation. The system is shown to achieve high detection accuracy, intuitive visualization, and unique interaction modes.","augmented reality, deep learning, indoor positioning, Industry 4.0, Internet of Things, smart factory",Title_Abstract_Keywords,True,
IEEE,conferencePaper,2017,Design of a Node Status Visualizing Software Utilizing the AR Technology for Multihop Wireless Networks,COMPSAC - International Computer Software and Applications Conference,B,"Along with the growth of the Internet of Things (IoT), the number of wireless devices and mobile nodes significantly increases and they are connected among them over wireless links. Many application software and network system software for these wireless devices/mobile nodes are being developing. However, we cannot confirm a wireless connection between the two adjacent devices, the network topology which consists of these devices, and the node status of a wireless device which is not equipped with the display for a software developer while the software is running. In this paper, we propose the design of a visualizing software to visualize the network topology and the node status by utilizing the Augmented Reality (AR) technology, and then present the demonstration of the prototype development.",Network visualization;Visualizing Software;M2M communication;Wireless networks,Abstract,True,
IEEE,conferencePaper,2016,A Panoramic Geology Field Trip System Using Image-Based Rendering,COMPSAC - International Computer Software and Applications Conference,B,"Geology field trip is an important teaching step for the majors of geology, natural resources prospecting engineering and geographical sciences to learn geology knowledge and grasp field working skills. There are some problems in the traditional geology field trip teaching. Inspired by the Google Maps Street View, the author proposes applying the Image-Based Rendering (IBR), a branch of Virtual Reality (VR), to the field of geology field trip teaching. In this paper, the author designs and implements a panoramic geology field trip system for College of Earth Sciences of Jilin University, in which students can preview the geology field trip location by roaming in the three-dimension (3D) virtual environment. The practice shows that not only can the system help teach 3D thinking, but also reduce the teaching cost, improve students' learning efficiency and enhance learning interest.",Image-Based Rendering;Geology Field Trip;Virtual Reality,Abstract_Keywords,True,
IEEE,conferencePaper,2015,"A Mobile Augmented Reality Service Model Based on Street Data, and Its Implementation",COMPSAC - International Computer Software and Applications Conference,B,"The popularity of smart devices and Location Based Services (LBSes) is increasing in part due to users demand for personalized information associated with their location. These services provide intuitive and realistic information by adopting Augmented Reality(AR) technology. This technology utilizes various sensors embedded in the mobile devices. However, these services have inherent problems due to the devices small screen size and the complexity of the real world environment, overlapping content on a small screen and placing icons without considering the user's possible movement. In order to solve these problems, this paper proposes a Mobile Augmented Reality Model with the application of Street Data. The model consists of two layers ""Real-world layer"" and ""Information layer"". In the model, a user creates a query by scanning the nearby street with a camera in real space and searches accessible content along the street through the use of the information space. Furthermore, the results are placed on both sides of the street to solve the issue of Overlapping. Also, the proposed model is implemented for region ""Aenigol"", and the efficiency and usefulness of the model are verified.",Mobile Augmented Reality;Location Based Services;Street Data;Numerical Map,Title_Abstract_Keywords,True,
IEEE,conferencePaper,2014,Performance Evaluation of Reconfigurable TCP Communication on Wi-Fi Network Using GE Channel Model,COMPSAC - International Computer Software and Applications Conference,B,"Recently, many commercial cloud-computing services have rapidly evolved to process and back up large volumes of data. With wireless broadband networks also gaining popularity, users increasingly access cloud services using mobile devices and wearable devices for interactive communication, such as remote desktops and augmented reality (AR) applications. In many cases, interactive applications use the TCP protocol between a server and a mobile device. However, end-to-end TCP sessions are easily influenced by packet losses in wireless networks and long delays on international lines, which may degrade communication quality. To cope with these problems, we propose a dynamic TCP communication method that improves the response for interactive communication by dynamically changing congestion control algorithms in accordance with changes in network quality and application characteristics. In this paper, we implement the proposed method on the NS-3 network simulator and evaluate it by using the GE (Gilbert-Eliott) channel model, assuming that the method is applied to a Wi-Fi network. We find that our method improves response time for interactive communication with a remote desktop to the level where users will not feel uncomfortable.",TCP;Cloud;Mobile;Optimization;GE model,Abstract,True,
IEEE,conferencePaper,2014,Operation Support System Based on Augmented Reality Technology,COMPSAC - International Computer Software and Applications Conference,B,"In this paper, we propose a novel operation support system that utilizes the latest Augmented Reality (AR) technology. Our system consists of a tablet device equipped with a camera. The system automatically recognizes an appliance by reading a QR code captured by the camera and estimates the relative position and orientation between the appliance and the camera in real-time to augment the guidance information to the appliance. Experiments show that our system can stably track camera movement and augment guidance information.",Operation support;Augmented reality;vSLAM;Camera tracking,Title_Abstract_Keywords,True,
IEEE,conferencePaper,2013,A Software Architecture for High-Level Development of Component-Based Distributed Virtual Reality Systems,COMPSAC - International Computer Software and Applications Conference,B,"Distributed virtual reality systems (DVR systems) have evolved significantly over the past twenty years and found wide spread in many applications for training, educational and entertainment purposes. Modern DVR systems require sophisticated data exchange mechanisms to provide consistent interaction of a large number of users over the Internet. While many of these mechanisms have been well studied, usually they represent isolated solutions requiring knowledge of low-level networking programming for implementation. In this regard, there is still a lack of universal, easily deployable and extensible software architecture that enables rapid creation of complete systems from scratch. In this paper we present architecture of a middleware allowing an application developer to easily implement and deploy custom DVR systems for specific tasks without direct low-level network programming.",software architecture design;middleware;high-level software development;virtual reality;distributed simulation,Title_Abstract_Keywords,True,
ACM DL,conferencePaper,2023,Toward a Secure Educational Metaverse: A Tale of Blockchain Design for Educational Environments,SEAA - Euromicro Conference on Software Engineering and Advanced Applications,B,"In the era of social distancing, distance learning represents a crucial educational challenge. Several 2D information technologies have been provided, yet these share multiple limitations and have negative social, educational, and psychological implications for learners. Metaverse promises to revolutionize education as we know it: this is a persistent, virtual, three-dimensional environment that is supposed to address most of the limitations of 2D information technologies. Nonetheless, there are still software engineering challenges to face to enable such a metaverse, especially when turning to software security and privacy. In this paper, we aim at performing the first steps toward an improved understanding of the security perspective of educational metaverse, by analyzing how blockchain can be employed within educational environments and how applications may be designed. Our ultimate goal is to provide insights into how blockchain can be further tailored in the context of educational metaverse. We conduct a systematic literature review, which targets 20 primary studies. The key findings of the study showcase the use of blockchain in 3 educational tasks, other than describing the blockchain design approaches, which protocol they commonly use and the associated limitations. We conclude by developing a conceptualization of a blockchain-based educational metaverse.",Bibliographies; Blockchain; Blockchains; Education; Educational Metaverse; Metaverse; Security; Software; Systematic Literature Review; Systematics; Turning,Title_Abstract_Keywords,True,
ACM DL,conferencePaper,2019,Exploring Virtual Reality as an Integrated Development Environment for Cyber-Physical Systems,SEAA - Euromicro Conference on Software Engineering and Advanced Applications,B,"Cyber Physical Systems (CPS) development approaches tend to start from the physical (hardware) perspective, and the software is the final element in the process. However, this approach is unfit for the more software-intensive world that is increasingly iterative, connected, and constantly online. Many constraints prevent the application of iterative, incremental, and agile development methodologies, which now are the norm for many other fields of software. Time-consuming system validation can only start when both hardware and software components are ready, which implies that the software delivery and quality is almost always the final bottleneck in the CPS development and integration. Also organizational issues raise concerns - CPS development teams are nowadays often geographically distributed, which can result in delays in the process, shortcomings, and even mistakes. In this paper, we propose using our envisioned open-source Virtual Reality-based Integrated software Development Environment (VRIDE) for developing the next generation, increasingly software-intensive CPSs in efficient ways.",Simulation; Digital Twin; Digital twin; Collaboration; Tools; Virtual environments; Solid modeling; Software; Virtualization; Embedded Systems; Agile Software Development; Production facilities; Cyber-Physical Systems (CPS); Integrated Development Environment (IDE); Reality (VR); Virtual Twin,Title_Abstract,True,
ACM DL,conferencePaper,2014,A Mobile Computing Framework Based on Adaptive Mobile Code Offloading,SEAA - Euromicro Conference on Software Engineering and Advanced Applications,B,"Smart phones are not capable of competing against their desktop counterparts or servers in terms of CPU speed, battery, memory and storage. However, a mobile device can transparently use cloud resources by employing an offloading mechanism. Offloading enables mobile devices to run computation intensive applications such as object recognition, Optical Character Recognition (OCR) and augmented reality. In this paper, an Inversion of Control (IoC) based offloading technique is proposed in order to overcome shortcomings and limitations of current approaches in the literature. A sample application has been implemented by using the proposed technique. The results show that the proposed offloading technique leads to energy savings of 66% to 81% and execution time savings by 76% to 81% with a small computational overhead.",Mobile Computing; Servers; Libraries; Smart phones; Optical character recognition software; Offloading; Cloud Computing; Mobile communication; Production facilities; Resource Intensive Algorithms,Abstract,True,
Scopus,conferencePaper,2020,"Proceedings - 2020 IEEE 31st International Symposium on Software Reliability Engineering, ISSRE 2020",ISSRE - International Symposium on Software Reliability Engineering,A,The proceedings contain 38 papers. The topics discussed include: investigating the configurations of an industrial path planner in terms of collision avoidance; an empirical study of thresholds for code measures; understanding merge conflicts and resolutions in git rebases; identifying and prioritizing chaos experiments by using established risk analysis techniques; an exploratory study of bugs in extended reality applications on the web; correlating UI contexts with sensitive API calls: dynamic semantic extraction and analysis; deep learning based valid bug reports determination and explanation; and QoS-aware metamorphic testing: an elevation case study.,,Abstract,True,
Scopus,conferencePaper,2020,An exploratory study of bugs in extended reality applications on the web,ISSRE - International Symposium on Software Reliability Engineering,A,"Extended Reality (XR) technologies are becoming increasingly popular in recent years. To help developers deploy XR applications on the Web, W3C released the WebXR Device API in 2019, which enable users to interact with browsers using XR devices. Given the convenience brought byWebXR, a growing number of WebXR projects have been deployed in practice. However, many WebXR applications are insufficiently tested before being released. They suffer from various bugs that can degrade user experience or cause undesirable consequences. Yet, the community has limited understanding towards the bugs in the WebXR ecosystem, which impedes the advance of techniques for assuring the reliability of WebXR applications. To bridge this gap, we conducted the first empirical study of WebXR bugs. We collected 368 real bugs from 33 WebXR projects hosted on GitHub. Via a seven-round manual analysis of these bugs, we built a taxonomy of WebXR bugs according to their symptoms and root causes. Furthermore, to understand the uniqueness of WebXR bugs, we compared them with bugs in conventional JavaScript programs and web applications. We believe that our findings can inspire future researches on relevant topics and we released our bug dataset to facilitate follow-up studies. © 2020 IEEE Computer Society. All rights reserved.",Bug taxonomy; Empirical study; WebXR,Title_Abstract,True,
Scopus,conferencePaper,2018,Safe-AR: Reducing Risk while Augmenting Reality,ISSRE - International Symposium on Software Reliability Engineering,A,"Augmented reality (AR) systems excel at offering users real-time, situation-aware information to support users' decision making. With AR, rich visualizations of relevant data can be displayed to users without blocking their view of the real world. For example, an AR-enabled automotive windshield can display a red outline around a pedestrian to alert a driver starting a turn into that cross street. Other critical uses of AR applications that are or will soon be deployed include surgery, emergency response, vehicle maintenance, and pilot training. Many of these applications can enhance operational safety. However, developing risk analysis methods to handle failure modes in the melded virtual and physical realities remains an open problem. This paper proposes a risk analysis method with which to study computer-generated AR visualizations of system and environment states. The analysis framework incorporates three levels at which AR interfaces with the user: perception, comprehension, and decision-making. This method enables broader risk analysis of the entire cyber-physical-human system that an AR application may indirectly control. Preliminary results show that this method yields improved coverage of user-involved failure modes over current approaches. While the focus here is on safety, the method also appears applicable to AR security risks. © 2018 IEEE.",,Abstract,True,
Scopus,conferencePaper,2014,Deadlock and temporal properties analysis in mixed reality applications,ISSRE - International Symposium on Software Reliability Engineering,A,"Mixed reality systems overlay real data with virtual information in order to assist users in their current task, they are used in many fields (surgery, maintenance, entertainment). Such systems generally combine several hardware components operating at different time scales, and software that has to cope with these timing constraints. MIRELA, for Mixed Reality Language, is a framework aimed at modelling, analysing and implementing systems composed of sensors, processing units, shared memories and rendering loops, communicating in a well-defined manner and submitted to timing constraints. The paper describes how harmful software behaviour, which may result in possible hardware deterioration or revert the system's primary goal from user assistance to user impediment, may be detected such as (global and local) deadlocks or starvation features. This also includes a study of temporal properties resulting in a finer understanding of the software timing behaviour, in order to fix it if needed. © 2014 IEEE.",deadlocks; Mixed reality; temporal properties; timed automata,Title_Abstract_Keywords,True,
