Database,Item Type,Publication Year,Title,Venue,Venue Rank,Abstract,Keywords,Found In Group1,Found In Group2,Duplicate
Scopus,conferencePaper,2021,Presenting Sense of Loud Vocalization Using Vibratory Stimuli to the Larynx and Auditory Stimuli,VRST - Virtual Reality Software and Technology,A,"In recent years, technologies related to virtual reality (VR) have continued to advance. As a method to enhance the VR experience, we focused on loud vocalization. This is because we believe that loud vocalization can enable us to engage with the VR environment in a more interactive way. Also, as loud vocalization is an action that is thought to be closely related to stress reduction and a sense of exhilaration, the stress reduction through VR with loud vocalization is also expected. But loud vocalization itself has disadvantages for physical, mental, and social reasons. Then, we hypothesized that loud vocalization itself is not necessary for such benefits; but the sense of loud vocalization plays an important role. Therefore, we focused on a method of substituting experience by presenting sensory stimuli. In this paper, we proposed a way to present the sense of loud vocalization through vibratory stimuli to the larynx and auditory stimuli to users who are actually vocalizing quietly with the expectation for the sense of loud vocalization. Our user study showed that the proposed method can extend the sense of vocalization and realize pseudo-loud vocalization. In addition, it was also shown that the proposed method can cause a sense of exhilaration. By contrast, excessively strong vibratory stimuli spoil the sense of loud vocalization, and thus the intensity of the vibration should be appropriately determined.",cross modal; loud vocalization; sense of vocalization; vibratory stimuli,Abstract,TRUE,
Scopus,conferencePaper,2021,Analysis of Detection Thresholds for Hand Redirection during Mid-Air Interactions in Virtual Reality,VRST - Virtual Reality Software and Technology,A,"Avatars in virtual reality (VR) with fully articulated hands enable users to naturally interact with the virtual environment (VE). Interactions are often performed in a one-to-one mapping between the movements of the user’s real body, for instance, the hands, and the displayed body of the avatar. However, VR also allows manipulating this mapping to introduce non-isomorphic techniques. In this context, research on manipulations of virtual hand movements typically focuses on increasing the user’s interaction space to improve the overall efficiency of hand-based interactions. In this paper, we investigate a hand retargeting method for decelerated hand movements. With this technique, users need to perform larger movements to reach for an object in the VE, which can be utilized, for example, in therapeutic applications. If these gain-based redirections of virtual hand movements are small enough, users become unable to reliably detect them due to the dominance of the visual sense. In a psychophysical experiment, we analyzed detection thresholds for six different motion paths in mid-air for both hands. We found significantly different detection thresholds between movement directions on each spatial axis. To verify our findings, we applied the identified gains in a playful application in a confirmatory study.",avatar; detection thresholds; hand redirection,Title_Abstract,TRUE,
Scopus,conferencePaper,2021,Virtual Reality platform for functional magnetic resonance imaging in ecologically valid conditions,VRST - Virtual Reality Software and Technology,A,"Functional magnetic resonance Brain Imaging (fMRI) is a key non-invasive imaging technique for the study of human brain activity. Its millimetric spatial resolution is at the cost of several constraints: participants must remain static and experience artificial stimuli, making it difficult to generalize neuroscientific results to naturalistic and ecological conditions. Immersive Virtual Reality (VR) provides alternatives to such stimuli through simulation, but still requires an active first-person exploration of the environment to evoke a strong sense of presence in the virtual environment. Here, we report how to compensate for the inability to freely move in VR by leveraging on principles of embodiment for a virtual avatar, to eventually evoke a strong sense of presence with a minimal motion of the participant. We validated the functionality of the platform in a study where healthy participants performed several basic research tasks in an MR-specific immersive virtual environment. Our results show that our approach can lead to high sense of presence, strong body ownership, and sense of agency for a virtual avatar, with low movement-related MRI artifacts. Moreover, to exemplify the versatility of the platform, we reproduced several behavioral and fMRI results in the perceptual, motor, and cognitive domains. We discuss how to leverage such technology for neuroscience research and provide recommendations on efficient ways to implement and develop it successfully.",Ecological; fMRI; Immersive Virtual Reality; Presence,Title_Abstract_Keywords,TRUE,
Scopus,conferencePaper,2021,Enhancing In-game Immersion Using BCI-controlled Mechanics,VRST - Virtual Reality Software and Technology,A,"Due to multimodal approach, the virtual reality experiences become increasingly more immersive and entertaining. New control modalities, such as brain-computer interfaces (BCIs), enable the players to engage in the game with both their bodies and minds. In our work, we investigate the influence of employing BCI-driven mechanics on player’s in-game immersion. We designed and implemented an escape room-themed game which employed player’s mental states of focus and relaxation as input for selected game mechanisms. Through a between-subject user study, we found that controlling the game with mental states enhances the in-game immersion and attracts the player’s engagement. At the same time, using BCIs did not impose additional cognitive workload. Our work contributes qualitative insights on psychocognitive effects of using BCIs in gaming and describing immersive gaming experiences.",brain-computer interface; virtual reality games,Abstract_Keywords,TRUE,
Scopus,conferencePaper,2021,Perceived Realism of Pedestrian Crowds Trajectories in VR,VRST - Virtual Reality Software and Technology,A,"Crowd simulation algorithms play an essential role in populating Virtual Reality (VR) environments with multiple autonomous humanoid agents. The generation of plausible trajectories can be a significant computational cost for real-time graphics engines, especially in untethered and mobile devices such as portable VR devices. Previous research explores the plausibility and realism of crowd simulations on desktop computers but fails to account the impact it has on immersion. This study explores how the realism of crowd trajectories affects the perceived immersion in VR. We do so by running a psychophysical experiment in which participants rate the realism of real/synthetic trajectories data, showing similar level of perceived realism.",crowd simulation; perception; virtual reality,Abstract_Keywords,TRUE,
Scopus,conferencePaper,2021,Pressing a Button You Cannot See: Evaluating Visual Designs to Assist Persons with Low Vision through Augmented Reality,VRST - Virtual Reality Software and Technology,A,"Partial vision loss occurs in several medical conditions and affects persons of all ages. It compromises many daily activities, such as reading, cutting vegetables, or identifying and accurately pressing buttons, e.g., on ticket machines or ATMs. Touchscreen interfaces pose a particular challenge because they lack haptic feedback from interface elements and often require people with impaired vision to rely on others for help. We propose a smartglasses-based solution to utilize the user’s residual vision. Together with visually-impaired individuals, we designed assistive augmentations for touchscreen interfaces and evaluated their suitability to guide attention towards interface elements and to increase the accuracy of manual inputs. We show that augmentations improve interaction performance and decrease cognitive load, particularly for unfamiliar interface layouts.",Accessibility; Augmented Reality; Low Vision,Title_Keywords,TRUE,
Scopus,conferencePaper,2021,Flyables: Haptic Input Devices for Virtual Reality using Quadcopters,VRST - Virtual Reality Software and Technology,A,"Virtual Reality (VR) has made its way into everyday life. While VR delivers an ever-increasing level of immersion, controls and their haptics are still limited. Current VR headsets come with dedicated controllers that are used to control every virtual interface element. However, the controller input mostly differs from the virtual interface. This reduces immersion. To provide a more realistic input, we present Flyables, a toolkit that provides matching haptics for virtual user interface elements using quadcopters. We took five common virtual UI elements and built their physical counterparts. We attached them to quadcopters to deliver on-demand haptic feedback. In a user study, we compared Flyables to controller-based VR input. While controllers still outperform Flyables in terms of precision and task completion time, we found that Flyables present a more natural and playful way to interact with VR environments. Based on the results from the study, we outline research challenges that could improve interaction with Flyables in the future.",Drones; Flyables; Haptics; Quadcopter; Toolkit.; Virtual Reality,Title_Abstract_Keywords,TRUE,
Scopus,conferencePaper,2021,Object Manipulations in VR Show Task- and Object-Dependent Modulation of Motor Patterns,VRST - Virtual Reality Software and Technology,A,"Humans can perform object manipulations in VR in spite of missing haptic and acoustic information. Whether their movements under these artificial conditions do still rely on motor programs based on natural experience or are impoverished due to the restrictions imposed by VR is unclear. We investigated whether reach-to-place and reach-to-grasp movements in VR can still be adapted to the task and to the specific properties of the objects being handled, or whether they reflect a stereotypic, task- and object-independent motor program. We analyzed reach-to-grasp and reach-to-place movements from participants performing an unconstrained ”set-the-table” task involving a variety of different objects in virtual reality. These actions were compared based on their kinematic features. We encountered significant differences in peak speed and the duration of the deceleration phase which are modulated depending on the action and on the manipulated object. The flexibility of natural human sensorimotor control thus is at least partially transferred and exploited in impoverished VR conditions. We discuss possible explanations of this behavior and the implications for the design of object manipulations in VR.",kinematics; motor control; motor skill; object manipulation phases; reach and place movements; Virtual reality,Abstract_Keywords,TRUE,
Scopus,conferencePaper,2021,Modeling Pointing for 3D Target Selection in VR,VRST - Virtual Reality Software and Technology,A,"Virtual reality (VR) allows users to interact similarly to how they do in the physical world, such as touching, moving, and pointing at objects. To select objects at a distance, most VR techniques rely on casting a ray through one or two points located on the user’s body (e.g., on the head and a finger), and placing a cursor on that ray. However, previous studies show that such rays do not help users achieve optimal pointing accuracy nor correspond to how they would naturally point. We seek to find features, which would best describe natural pointing at distant targets. We collect motion data from seven locations on the hand, arm, and body, while participants point at 27 targets across a virtual room. We evaluate the features of pointing and analyse sets of those for predicting pointing targets. Our analysis shows an 87% classification accuracy between the 27 targets for the best feature set and a mean distance of 23.56&nbsp;cm in predicting pointing targets across the room. The feature sets can inform the design of more natural and effective VR pointing techniques for distant object selection.",pointing; target selection; Virtual reality,Abstract_Keywords,TRUE,
Scopus,conferencePaper,2021,Virtual Object Categorisation Methods: Towards a Richer Understanding of Object Grasping for Virtual Reality,VRST - Virtual Reality Software and Technology,A,"Object categorisation methods have been historically used in literature for understanding and collecting real objects together into meaningful groups and can be used to define human interaction patterns (i. e grasping). When investigating grasping patterns for Virtual Reality (VR), researchers used Zingg’s methodology which categorises objects based on shape and form. However, this methodology is limited and does not take into consideration other object attributes that might influence grasping interaction in VR. To address this, our work presents a study into three categorisation methods for virtual objects. We employ Zingg’s object categorisation as a benchmark against existing real and virtual object interaction work and introduce two new categorisation methods that focus on virtual object equilibrium and virtual object component parts. We evaluate these categorisation methods using a dataset of 1872 grasps from a VR docking task on 16 virtual representations of real objects and report findings on grasp patterns. We report on findings for each virtual object categorisation method showing differences in terms of grasp classes, grasp type and aperture. We conclude by detailing recommendations and future ideas on how these categorisation methods can be taken forward to inform a richer understanding of grasping in VR.",Grasping; Interaction; Object Categorisation; Virtual Reality,Title_Abstract_Keywords,TRUE,
Scopus,conferencePaper,2021,"Actions, not gestures: contextualising embodied controller interactions in immersive virtual reality",VRST - Virtual Reality Software and Technology,A,"Modern immersive virtual reality (IVR) often uses embodied controllers for interacting with virtual objects. However, it is not clear how we should conceptualise these interactions. They could be considered either gestures, as there is no interaction with a physical object; or as actions, given that there is object manipulation, even if it is virtual. This distinction is important, as literature has shown that in the physical world, action-enabled and gesture-enabled learning produce distinct cognitive outcomes. This study attempts to understand whether sensorimotor-embodied interactions with objects in IVR can cognitively be considered as actions or gestures. It does this by comparing verb-learning outcomes between two conditions: (1) where participants move the controllers without touching virtual objects (gesture condition); and (2) where participants move the controllers and manipulate virtual objects (action condition). We found that (1) users can have cognitively distinct outcomes in IVR based on whether the interactions are actions or gestures, with actions providing stronger memorisation outcomes; and (2) embodied controller actions in IVR behave more similarly to physical world actions in terms of verb memorization benefits.",cognition; embodiment; HCI; immersive virtual reality; learning; sensorimotor; virtual reality,Title_Abstract_Keywords,TRUE,
Scopus,conferencePaper,2021,3D Printing an Accessory Dock for XR Controllers and its Exemplary Use as XR Stylus,VRST - Virtual Reality Software and Technology,A,"This article introduces the accessory dock, a 3D printed multi-purpose extension for consumer-grade XR controllers that enables flexible mounting of self-made and commercial accessories. The uniform design of our concept opens new opportunities for XR systems being used for more diverse purposes, e.g., researchers and practitioners could use and compare arbitrary XR controllers within their experiments while ensuring access to buttons and battery housing. As a first example, we present a stylus tip accessory to build an XR Stylus, which can be directly used with frameworks for handwriting, sketching, and UI interaction on physically aligned virtual surfaces. For new XR controllers, we provide instructions on how to adjust the accessory dock to the controller’s form factor. A video tutorial for the construction and the source files for 3D printing are publicly available for reuse, replication, and extension (https://go.uniwue.de/hci-otss-accessory-dock).",3D modeling; 3D printing; augmented reality; handwriting; passive haptic feedback; sketching; stylus; virtual reality,Keywords,TRUE,
Scopus,conferencePaper,2021,A Hat-shaped Pressure-Sensitive Multi-Touch Interface for Virtual Reality,VRST - Virtual Reality Software and Technology,A,"We developed a hat-shaped touch interface for virtual reality viewpoint control. The hat is made of conductive fabric and thus is lightweight. The user can touch, drag, and push the surface, enabling three-dimensional viewpoint control.",multi-touch; touch interface; viewpoint control; virtual reality,Title_Abstract_Keywords,TRUE,
Scopus,conferencePaper,2021,A Perceptual Evaluation of the Ground Inclination with a Simple VR Walking Platform,VRST - Virtual Reality Software and Technology,A,"We evaluate how highly realistic the inclination of the ground can be perceived with our simple VR walking platform. Firstly we prepared seven maps with different ground inclinations of -30 to 30 degrees and every 10 degrees. Then we conducted a perception experiment of the inclination feeling with each of the treadmill and our proposed platform, and questionnaire evaluation about the presence, the fatigue, and the exhilaration. As a result, it was clarified that even if our proposed platform is used, not only the feeling of presence equivalent to that of the treadmill can be felt, but also the inclination of the ground up and down can be perceived.",locomotion interface; redirection; virtual reality; walking platform,Keywords,TRUE,
Scopus,conferencePaper,2021,A Pilot Study Examining the Unexpected Vection Hypothesis of Cybersickness.,VRST - Virtual Reality Software and Technology,A,"The relationship between vection (illusory self-motion) and cybersickness is complex. This pilot study examined whether only unexpected vection provokes sickness during head-mounted display (HMD) based virtual reality (VR). 20 participants ran through the tutorial of Mission: ISS (an HMD VR app) until they experienced notable sickness (maximum exposure was 15 minutes). We found that: 1) cybersickness was positively related to vection strength; and 2) cybersickness appeared to be more likely to occur during unexpected vection. Given the implications of these findings, future studies should attempt to replicate them and confirm the unexpected vection hypothesis with larger sample sizes and rigorous experimental designs.",Cybersickness; Oculus Rift; Perception; Vection; Virtual Reality; VR,Abstract_Keywords,TRUE,
Scopus,conferencePaper,2021,A sharing system for the annoyance of menstrual symptoms using electrical muscle stimulation and thermal stimulations,VRST - Virtual Reality Software and Technology,A,,Electrical muscle stimulation (EMS); menstruation; virtual reality,Keywords,TRUE,
Scopus,conferencePaper,2021,A System for Practicing Ball/Strike Judgment in VR Environment,VRST - Virtual Reality Software and Technology,A,"The purpose of this study is to develop an easy-to-use ball/strike judgment practice system for inexperienced baseball umpires. The main idea is to provide a practice environment in a Virtual Reality (VR) space. With our system, users observe a pitched ball, perform ball/strike judgment, and review their judgment in a VR space. Since the whole process is completed in VR, users can practice the judgments without preparing a pitcher and catcher. A user investigation in which participants practiced with our system and judged balls thrown by a pitching machine was conducted. The participants responded positively when asked about the usefulness of our system.",,Abstract,TRUE,
Scopus,conferencePaper,2021,A Tangible Haptic Feedback Box for Mixed Reality Billiard in Tight Spaces,VRST - Virtual Reality Software and Technology,A,"This paper presents a system for a simulated billiard game with two players and an emphasis on haptic feedback. We devised a feedback box that is responsible for generating the inputs and providing immediate haptic feedback to the user. The simulation runs as an AR application and the player can use a real queue to hit the real ball. Although the haptic feedback is precise due to the usage of a real billiard ball and queue, the input accuracy of the angle and impulse measurement is limited.",Augmented Reality; Billiard; Haptic User Feedback; Mixed Reality; Tracking,Title_Keywords,TRUE,
Scopus,conferencePaper,2021,"ALiSE: Non-wearable AR display through the looking glass, and what looks solid there",VRST - Virtual Reality Software and Technology,A,"With the Augmented Reality mirror display method using a half-mirror, there is a difference in the focal length between the mirror image and the AR image. Therefore, the observer perceives a mismatch in depth perception, which impairs usability. In this study, we developed an optical-reflection AR display, ALiSE (Augment Layer interweaved Semi-reflecting Existence), which enhances the depth perception experience of AR images by adding a gap zone with the same depth as the target depth between the display and the half-mirror. We conducted an experiment to view 3D objects and achieve virtual fitting using the existing AR with video synthesis and the proposed ALiSE method. As a result of the questionnaire survey, although the comfort of wearing virtual objects was below existing methods, we confirmed that the presence and solidity were superior with the proposed method to other approaches. This is an attempt to create a sense of the stereoscopic effect despite the 2D projection, as the object to be projected is simultaneously reflected in the mirror along with the observer themselves.",Augmented layer; Augmented mirror; Virtual fitting room,Abstract,TRUE,
Scopus,conferencePaper,2021,An Evaluation of Methods for Manipulating Virtual Objects at Different Scales,VRST - Virtual Reality Software and Technology,A,"Immersive Virtual Reality enables users to experience 3D models and other virtual content in ways that cannot be achieved on a flat screen, and several modern Virtual Reality applications now give users the ability to include or create their own content and objects. With user-generated content however, objects may come in all shapes and sizes. This necessitates the use of object manipulation methods that are effective regardless of object size. In this work we evaluate two methods for manipulating virtual objects of varying sizes. World Pull enables the user to directly manipulate and scale the virtual environment, while Pivot Manipulation enables the user to rotate objects around a set of predefined pivot points. The methods were compared to a traditional 6 degree of freedom manipulation method during a user study and the results showed that World Pull performed better in terms of precision for small and large objects, while Pivot Manipulation performed better for large objects.",large objects; precise object manipulation; small objects; virtual docking; virtual object manipulation; virtual reality,Abstract_Keywords,TRUE,
Scopus,conferencePaper,2021,An Infant-Like Device that Reproduces Hugging Sensation with Multi-Channel Haptic Feedback,VRST - Virtual Reality Software and Technology,A,"Proximity interaction, such as hugging, plays an essential role in building relationships between parents and children. However, parents and children cannot freely interact in the neonatal intensive care unit due to visiting restrictions imposed by COVID-19. In this study, we develop a system of pseudo-proximity interaction with a remote infant through a VR headset by using an infant-like device that reproduces the haptic feedback features of the hugging sensation, such as weight, body temperature, breathing, softness, and unstable neck.",Infant-Like Device; Multimodal; Proximity Interaction; Telepresence; Virtual Reality,Keywords,TRUE,
Scopus,conferencePaper,2021,An Interactive Flight Operation with 2-DOF Motion Platform,VRST - Virtual Reality Software and Technology,A,"We propose an interactive flight operation with 2-DOF motion platform that enables user to tilt greatly according to the user posture and VR environment. In order to realize a flight like a hang glider, this work interactively controls the motion platform according to the attitude of the user. By tilting the body back and forth and left and right while keeping the body horizontal based on a posture like the planche exercise, the virtual aircraft tilts in that direction and the motion platform also rolling movements. In addition, since our motion platform with the balance board swings by rolling motion, it is possible to realize a large swing at low-cost and safely.",balance board; hang glider; motion platform; virtual reality,Keywords,TRUE,
Scopus,conferencePaper,2021,Conference Talk Training With a Virtual Audience System,VRST - Virtual Reality Software and Technology,A,"This paper presents the first prototype of a virtual audience system (VAS) specifically designed as a training tool for conference talks. This system has been tailored for university seminars dedicated to the preparation and delivery of scientific talks. We describe the required features which have been identified during the development process. We also summarize the preliminary feedback received from lecturers and students during the first deployment of the system in seminars for bachelor and doctoral students. Finally, we discuss future work and research directions. We believe our system architecture and features are providing interesting insights on the development and integration of VR-based educational tools into university curriculum.",Education; Public Speaking; Training; Virtual Agent; Virtual reality,Keywords,TRUE,
Scopus,conferencePaper,2021,Content-rich and Expansive Virtual Environments Using Passive Props As World Anchors,VRST - Virtual Reality Software and Technology,A,"In this paper, we present a system that allows developers to add passive haptic feedback into their virtual reality applications by making use of existing physical objects in the user’s real environment. Our approach has minimal dependence on procedural generation and does not limit the virtual space to the dimensions of the physical play-area.",,Abstract,TRUE,
Scopus,conferencePaper,2021,Dealing with a Panic Attack: a Virtual Reality Training Module for Postgraduate Psychology Students,VRST - Virtual Reality Software and Technology,A,"In this paper we present a virtual reality training simulator for postgraduate psychology students. This simulator features an interaction between a clinical psychologist (student) and a patient (virtual agent) suffering from Obsessive Compulsive Disorder (OCD). Our simulation focuses on the form of OCD treatment called “Exposure Therapy”. The traditional way of learning how to perform Exposure Therapy (ET) currently involves watching video recordings and discussing those in the class. In our simulation we conduct an immersive exposure therapy session in VR. This session involves a live interaction with a patient that at one stage triggers a panic attack. Our hypothesis is that the immersive nature of the training session will affect the decision making process of the students so that they are more likely to cease the exposure task than those student participating in a less immersive form of learning (watching a video recording). We also hypothesise that participating in an immersive VR training session is more effective than watching videos, as far as information retention goes.",Exposure Therapy; OCD; Panic Attack; Psychology training; Virtual Reality,Title_Abstract_Keywords,TRUE,
Scopus,conferencePaper,2021,Double-Layered Cup-Shaped Device to Amplify Taste Sensation of Carbonation by the Electrical Stimulation on the Human Tongue,VRST - Virtual Reality Software and Technology,A,"We show that electrical stimulation on the human tongue amplifies the taste sensation of carbonated beverages. We have developed a novel electric taste system with two components: a cup-shaped device and its circuit for stimulation. The cup-shaped device has a double-layer structure. The circuit has a constant current control circuit and a signal generator, which allow adjustment of the electrical parameters. The device is hygiene when we demonstrate electric taste because the device has two-layered. Thus we can change the inner layer that touches the user’s mouth. The device is also inexpensive and easy to manufacture so that many people can experience them.",Carbonated Beverage; Electric Taste; Electrical Stimulation; Virtual Reality,Keywords,TRUE,
Scopus,conferencePaper,2021,Effects of User’s Gaze on the Unintended Positional Drift in Walk-in-Place,VRST - Virtual Reality Software and Technology,A,"Walk-In-Place (WIP) is a technique in which users perform walking or jogging-like movements in a stationary place to move around in virtual environments (VEs). However, unintended positional drift (UPD) while performing WIP often occurs, thus weakening its benefits of keeping users in a fixed position in a physical space. In this paper, we present our preliminary study exploring whether users’ gaze while WIP affects the direction of the UPD. Participants of the study jogged in a VE five times. Each time, we manipulated their gaze direction by displaying visual information in 5 different locations in their view. Although a correlation between the gaze and UPD direction was not found, we report the results from this study, including the amount of observed drift and preferred location of visual information, and discuss future research directions.",unintended positional drift; virtual reality; walk-in-place,Keywords,TRUE,
Scopus,conferencePaper,2021,Efficient Mapping Technique under Various Spatial Changes for SLAM-based AR Services,VRST - Virtual Reality Software and Technology,A,"Recently, many attempts have been made to apply real-time simultaneous localization and mapping (SLAM) technology to augmented reality (AR) applications. Such AR systems based on SLAM technology are generally implemented by augmenting virtual objects onto a diorama or three-dimensional sculpture. However, a new SLAM map needs to be generated if the space or lighting where the diorama is installed changes. This leads to the problem of updating the coordinate system each time a new SLAM map is generated. Updates to the coordinate system signify that the positions of the virtual objects placed in the AR space change as well. Therefore, we proposed a SLAM map regeneration technique in which the existing coordinate system is maintained even if a new map is generated.",Augmented Reality; Diorama; SLAM based AR,Abstract_Keywords,TRUE,
Scopus,conferencePaper,2021,Emotional Virtual Reality Stroop Task: Pilot Design,VRST - Virtual Reality Software and Technology,A,"Anxiety-inducing and assessment methods in Virtual Reality has been a topic of discussion in recent literature. The importance of the topic is related to the difficulty of getting accurate and timely measurements of anxiety without relying on self-report and breaking the immersion. To this end, the current study utilises the emotional version of a well-established cognitive task; the Stroop Color-Word Task and brings it to Virtual Reality. It consists of three levels; congruent which is used as control and corresponds with no anxiety, incongruent, which corresponds with mild anxiety and emotional, which corresponds with severe anxiety. This pilot serves two functions. The first is to validate the effects of the task using biosignal measurements. The second is to use the bio signal information and the labels to train a machine-learning algorithm. The information collected by the pilot will be used to decide what types of signals and devices to use in the final product, as well as what algorithm and time frame will be better suited for the purpose of accurately determining the user’s anxiety level within Virtual Reality without breaking the immersion.",anxiety; biosensors; biosignals; EEG; emotional stroop; GSR; PPG; VR,Title_Abstract,TRUE,
Scopus,conferencePaper,2021,Evaluating the influence of interaction technology on procedural learning using Virtual Reality,VRST - Virtual Reality Software and Technology,A,"Within the context of industry 4.0, this paper studies the influence of interaction technology (Vive controller and Knuckles) on manufacturing assembly procedural training using Virtual Reality. To do so, an experiment with 24 volunteers have been conducted and these participants have been separated in two groups: one using Vive controller and the other using Knuckles. Our conclusions are based on two indicators: Time to realize all tasks and the number of manipulations. This study shows that, after get used to, volunteers using Knuckles are faster than the other group but for some very delicate tasks, they need more manipulations to succeed.",,Title_Abstract,TRUE,
Scopus,conferencePaper,2021,Exploring Emotion Brushes for a Virtual Reality Painting Tool,VRST - Virtual Reality Software and Technology,A,"We present emoPaint, a virtual reality application that allows users to create paintings with expressive emotion-based brushes and shapes. While previous systems have introduced painting in 3D space, emoPaint focuses on supporting emotional characteristics by allowing users to use brushes corresponding to specific emotions or to create their own emotion brushes and paint with the corresponding visual elements. Our system provides a variety of line textures, shape representations and color palettes for each emotion to enable users to control expression of emotions in their paintings. In this work we describe our implementation and illustrate paintings created using emoPaint.",,Title_Abstract,TRUE,
Scopus,conferencePaper,2021,Fishtank Sandbox: A Software Framework for Collaborative Usability Testing of Fish Tank Virtual Reality Interaction Techniques,VRST - Virtual Reality Software and Technology,A,"Human-computer interaction researchers have been studying how we can interact with virtual objects in a virtual environment efficiently. Many usability experiments do not have the same control parameters. The lack of consistency makes comparing different interaction techniques difficult. In this article, we present a software framework for usability study in FTVR interaction techniques. The software framework provides fixed control parameters (e.g., task, graphic settings, and measuring parameters), the ability for other researchers to incorporate their interaction techniques as an add-on, and enabling individuals to participate in the experiment over the internet. The article explores a new way for VR/AR researchers to approach usability experiments using the framework and discuss the challenges that it brings.",Fish Tank Virtual Reality; Framework; Usability Testing,Title_Keywords,TRUE,
Scopus,conferencePaper,2021,Fluid3DGuides: A Technique for Structured 3D Drawing in VR,VRST - Virtual Reality Software and Technology,A,"We propose Fluid3DGuides, a drawing guide technique to help users draw structured sketches more accurately in VR. The prototype system continuously infers visual guide lines for the user based on the user’s instant stroke drawing intention and its potential constraint relationship with the existing strokes. We evaluated our prototype through a pilot user study with six participants by comparing the proposed guide technique against the non-guide drawing condition. Participants gave positive comments on ease of use and drawing accuracy. They found that the technique could reduce the time and effort required to find the corrected drawing perspective and obtain more accurate 3D structured sketches.",3D structured sketches; virtual reality; visual guidance,Keywords,TRUE,
Scopus,conferencePaper,2021,Force-Based Foot Gesture Navigation in Virtual Reality,VRST - Virtual Reality Software and Technology,A,"Navigation is a primary interaction in virtual reality. Previous research has explored different forms of artificial locomotion techniques for navigation, including hand gestures and body motions. However, few studies have investigated force-based foot gestures as a locomotion technique. We present three force-based foot gestures (Foot Fly, Foot Step and Foot Teleportation) for navigation in a virtual environment, relying on surface electromyography sensors readings from leg muscles. A pilot study comparing our techniques with controller-based techniques indicates that force-based foot gestures can provide a fun and engaging alternative. Of all six input techniques evaluated, Foot Fly was often most preferred despite requiring more exertion than the Controller Fly technique.",Locomotion; Navigation; Other Hardware; Virtual Reality,Title_Abstract_Keywords,TRUE,
Scopus,conferencePaper,2021,Freehand Interaction in Virtual Reality: Bimanual Gestures for Cross-Workspace Interaction,VRST - Virtual Reality Software and Technology,A,"This work presents the design and evaluation of three bimanual interaction modalities for cross-workspace interaction in virtual reality (VR), in which the user can move items between a personal workspace and a shared workspace. We conducted an empirical study to understand three modalities and their suitability for cross-workspace interaction in VR.",bimanual gestures; cross-workspace interaction; virtual reality,Title_Abstract_Keywords,TRUE,
Scopus,conferencePaper,2021,GazeMOOC: A Gaze Data Driven Visual Analytics System for MOOC with XR Content,VRST - Virtual Reality Software and Technology,A,"MOOC is widely used and more popular after COVID-19.In order to improve the learning effect, MOOC is evolving with XR technologies such as avatars, virtual scenes and experiments. This paper proposes a novel visual analytics system GazeMOOC, that can evaluate learners’ learning engagement in MOOC with XR content. For same MOOC content, gaze data of all learners are recorded and clustered. By differentiating gaze data of distracted learners and active learners, GazeMOOC can help evaluate MOOC content and learners’ learning engagement.",Data visualization; Eye tracking; Learning Engagement; Mixed Reality,Keywords,TRUE,
Scopus,conferencePaper,2021,HapticPanel: An Open System to Render Haptic Interfaces in Virtual Reality for Manufacturing Industry,VRST - Virtual Reality Software and Technology,A,"Virtual Reality (VR) allows simulation of machine control panels without physical access to the machine, enabling easier and faster initial exploration, testing, and validation of machine panel designs. However, haptic feedback is indispensable if we want to interact with these simulated panels in a realistic manner. We present HapticPanel, an encountered-type haptic system that provides realistic haptic feedback for machine control panels in VR. To ensure a realistic manipulation of input elements, the user’s hand is continuously tracked during interaction with the virtual interface. Based on which virtual element the user intends to manipulate, a motorized panel with stepper motors moves a corresponding physical input element in front of the user’s hand, enabling realistic physical interaction.",Engineering Haptic Interactive Systems; Machine Interfaces; Virtual Reality,Title_Abstract_Keywords,TRUE,
Scopus,conferencePaper,2021,HoloKeys: Interactive Piano Education Using Augmented Reality and IoT,VRST - Virtual Reality Software and Technology,A,"The rise of online learning poses unique challenges in music education, where live demonstration and musical synchronization are critical for student success. We present HoloKeys, a music education interface which allows instructors to play remotely located pianos using an augmented reality headset and wifi-enabled microcontrollers. This approach allows students to receive distance education which is more direct, immersive, and comprehensive than conventional video conferencing allows for. HoloKeys enables remote students to observe live instructional demonstration on a physical keyboard in their immediate environment just as they would in traditional settings. HoloKeys consists of two separate components: an augmented reality user interface and a piano playing apparatus. Our system aims to extend online music education beyond desktop platforms into the physical world, thereby addressing crucial obstacles encountered by educators and students transitioning into online education.",,Title_Abstract,TRUE,
Scopus,conferencePaper,2021,Immersive Visual Interaction with Autonomous Multi-Vehicle Systems,VRST - Virtual Reality Software and Technology,A,"With the emergence of multi-vehicular autonomous systems, such as AI controlled multiple fully autonomous vehicles, we need novel systems that provide tools for planning, executing, and reviewing of missions and keeping humans in the loop during all phases. We therefore present an immersive visualization system for interacting with these systems at a higher cognitive level than piloting of individual vehicles. Our system provides both desktop and VR modes for visual interaction with the robotic multi-vehicle AI system.",UAV; unmanned vehicle; USV; virtual reality; visualisation,Keywords,TRUE,
