Database,Item Type,Publication Year,Title,Venue,Venue Rank,Abstract,Keywords
IEEE,conferencePaper,2023,Research on Technology and Industry Situation of Lakehouse,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"The concept of ""Lakehouse"" was proposed by Databricks in 2020. Since ""Lakehouse"" was first written into Gartnerâ€™s Hype Cycle for Data Management in 2021, as a new technology, ""Lakehouse"" has received unprecedented attention from the enterprises who need digital transformation. More enterprises believe lakehouse is an important infrastructure for digital transformation. Currently, lakehouse is still in its early stage of development. It is not merely a technical research endeavor, but rather a gradual integration of technologies, representing a transitional phase in the evolution of heterogeneous data platform towards integration. This paper focuses on the lakehouse technology, sorts out the development history of the data platform and the practice path of lakehouse technology. It also lists main manufactures and products of lakehouse and provides the judgments for the future development of lakehouse.",data platform;data warehouse;data lake;lakehouse
IEEE,conferencePaper,2023,Research on Technologies in Data Fabric,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"With the continuous advancement of technologies like big data, artificial intelligence, and cloud computing, enterprises are increasingly encountering challenges related to the heterogeneity of data from various sources, difficulties in querying data assets, and understanding business insights. To address these issues, data fabric emerges as a solution that leverages distributed data management. By harnessing metadata and facilitating its activation, data fabric enables organizations to efficiently and accurately manage and locate data assets. However, it is important to note that this concept is still under development and faces obstacles such as establishing connections with additional data sources and unifying semantics. Nonetheless, overall, the concept of data fabric exhibits remarkable potential in assisting enterprises in transitioning towards becoming data-driven organizations.",data fabric;big data;artificial intelligence
IEEE,conferencePaper,2023,Research on Development of Data Disaster Recovery System,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"With the advancement of digital transformation in various fields, the information industry has developed rapidly in the 21st century. Significant changes in system scale, research and development operation and maintenance models, technical architecture, and user groups have made the impact of information system failures wider and more severe. Disaster recovery systems can protect the data and applications of information systems before disasters occur, ensure the security of data in the event of a disaster, and achieve rapid business recovery. They have become an indispensable foundation for modern data infrastructure. This article provides a brief introduction to various disaster recovery technologies, followed by a summary of the principles that should be followed during the construction process of the disaster recovery system. Finally, it provides a detailed introduction to how to execute and manage the entire process of the disaster recovery system construction and proposes corresponding suggestions.",data disaster recovery system;principles
IEEE,conferencePaper,2023,Leveraging Oversampling Techniques in Machine Learning Models for Multi-class Malware Detection in Smart Home Applications,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Smart home applications are becoming increasingly popular due to their ability to provide safety, comfort, and remote assistance. These applications are usually controlled using a smart home controller, which is often the target of malware attacks. A successful attack may result in financial loss, disclosure of personal and/or sensitive information, or even loss of human lives. Although existing research has employed machine learning models to detect various malware attacks in smart home systems, they havenâ€™t directly tackled the issue of class imbalance in this domain. In addition, the use of ensemble learners is expected to provide improved performance. To address this, we investigated different oversampling techniques to increase the number of samples in the minority classes and incorporated ensemble learners to see their impact on the prediction performance. Experimental evaluation indicates a marked enhancement of 4-5% across metrics, encompassing accuracy, precision, recall, and the F-1 score.",Oversampling Techniques;Ensemble Models;Multi-class Malware Detection;Smart Home
IEEE,conferencePaper,2023,EasyOrchestrator: A Dynamic QoS-Aware Service Orchestration Platform for 6G Network,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"In the 6G vision, networks are expected to be more flexible in quickly solving network traffic scheduling issues and deploying services. Network Function Virtualization (NFV) is an innovative technology that involves extracting network functions from dedicated equipment to create Virtual Network Functions (VNFs). These VNFs are then chained together to form a Service Function Chain (SFC) that provides network service. However, there are still some issues with existing network service orchestration tools, such as unreasonable multi-traffic scheduling and additional programming requirements for end-users. We have developed a solution to address the challenges posed by data coupling and bandwidth preemption in multi-service environments. Our dynamic Quality of Service (QoS) Guarantee model utilizes hierarchical analysis to prioritize traffic among multiple service data streams and employs a service scheduling algorithm based on a weighted fair queue to allocate link resources. For user convenience, we have also created an intuitive web orchestration platform called EasyOrchestrator, enabling users to encapsulate common VNFs and build services quickly. Our experimental evaluation has shown that EasyOrchestrator significantly reduces service construction time compared to the benchmark. At the same time, our QoS assurance mechanism effectively minimizes network congestion and ensures the successful operation of high-priority services.",6G;NFV;SFC;QoS Guarantee;Service Scheduling
IEEE,conferencePaper,2023,A Novel Algorithm and System of Customer Value Evaluation based on Telecom Operator Big Data,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"With the increasing market competition, telecom operators need to improve the level of services, ensure the quality of experience, as well as reduce the cost of enterprise. Therefore it is crucial to evaluate the value of telecom customers accurately. The traditional method of telecom customer value assessment is mainly based on ARPU (Average Revenue Per User), which is one-dimensional and cannot evaluate customer value comprehensively. This paper proposes a multidimensional customer value assessment method, including two perspectives, Current value and Potential value to improve the accuracy and comprehensiveness of evaluation. Also, an intelligent method based on swarm intelligence algorithm is presented to calculate the indicator weight for each characteristic field of customer value. The practical results show that the algorithm, which is applied to realistic scenarios of network operation, enables telecom operator to achieve a comprehensive and accurate customer value assessment in many issues such as customer churn warning and accurate recommendation, ultimately increasing the effectiveness and efficiency of decision-making closed loop for telecom operators. At last but not the least, the algorithm and system can benefit other industries to improve their intelligence level of customer service.",Custormer Value E-valuation;Telecom Big Data;Machine learning;Swarm Intelligence
IEEE,conferencePaper,2023,"5G/5G-A Private Network: Construction, Operation and Applications","TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"In recent years, 5G/5G-A technology has fast developed and found widespread deployment, meeting the diverse requirements of application scenarios across various industries. In this paper, we introduce the principle and advantages of 5G/5G-A private network. Then, we introduce the construction of 5G/5G-A private network. Furthermore, we design an intelligent operation system of 5G/5G-A private network, which includes six key modules with over twenty functionalities. This intelligent operation system can effectively support the operation of 5G/5G-A private network. Lastly, this paper introduces the 5G/5G-A private network applications in a realistic vehicle factory.",5G;5G-A;Priviate network;Network construction;Intelligent operation
IEEE,conferencePaper,2023,Elastic Digital Twin Network Modeling toward Restraining Resource Occupation,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"To address the three main challenges in Digital Twin Network (DTN), we propose the Elastic Digital Twin Network Modeling (EDiTNetMdl) fitting in network life cycle to restrain resource occupation. The challenges our solution aims to tackle are: fulfilling differentiated requirements across Network Life Cycle (NLC) stages with a single DTN; loosening the decision delay caused by current DTNs, hampering utilization; and the prohibitive costs of fully replicating physical telecom infrastructure and systems. To tackle these challenges, EDiTNetMdl constructs DTN modeling in a hierarchical, multilayered abstraction. In this framework, Telecom Network Elements (NE) are represented as Classes and inheritance hierarchies. NE functions and connections are transformed into class methods along these inheritance chains. NLC stages are detected through probes which are specialized methods used to deduce the stage and needs. Complete data collection occurs at the bottom NE instances, while higher stages obtain well-abstracted metadata and functional descriptions. We enumerate 7 NLC use cases as inputs for numerical evaluations. Both the number of DTN Instances built and methods invoked are significantly decreased in EDiTNetMdl compared to contrasting solutions. Consequently, the resource occupation is significantly diminished, further highlighting the efficiency gains achieved with EDiTNetMdl.",digital twin;digital twin network;network life cycle;network modeling
IEEE,conferencePaper,2023,An Improved Lightweight Linear K-value Transformer,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"In this paper, an improved Transformer network is proposed, which reduces the overall computation of the network by nearly 50Â°/o while still maintaining good network performance while only retaining K and V values. Experiments show that with Swin Transformer as the backbone network, the improved method proposed in this paper can reduce the training time and testing time while maintaining high accuracy.",Transformer;attention;Key;Swin Transformer
IEEE,conferencePaper,2023,FedQuant: Stock Prediction with Muti-Party Technical Indicators using Federated Learning Method in Quantitative Trading,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"In quantitative trading, stock prediction plays a crucial role in portfolio optimization as it directly impacts the actual level of return. However, the trading market is complex, making return prediction a challenging task. To address this issue, existing works have utilized various technical indicators as inputs to enhance predictive accuracy. However, these indicators are often proprietary and kept confidential by quantitative funds and researchers, limiting their accessibility. In this paper, we propose a federated learning-based method that leverages multiple partiesâ€™ technical indicators for stock return prediction without disclosing them. The results demonstrate that the proposed method outperforms traditional methods in terms of prediction accuracy. Additionally, the proposed method achieves higher portfolio return through portfolio optimization using the Mean-variance Optimization model compared to traditional approaches. The proposed method offers a promising solution for stock return prediction while maintaining the confidentiality of technical indicators.",federated learning;secure boost;stock prediction;quantitative;portfolio optimization
IEEE,conferencePaper,2023,Design and Implementation of Mask Detection System Based on Improved YOLOv5s,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"In this paper, we propose a lightweight mask detection algorithm and implement an intelligent vehicle system. The algorithm uses YOLOv5s as the backbone network, and at the same time incorporates the SE attention mechanism to optimize the timeliness, and is finally deployed on an intelligent vehicle system with BCM2711 as the control platform. Experiments prove that the algorithm proposed in this paper reduces the detection time by 30% while ensuring a higher MAP, which has certain value for promotion.",intelligent vehicle systems;mask detection;YOLOv5s;SE attention mechanism
IEEE,conferencePaper,2023,Address Localization Method Based on Data Fusion of Core Network and Radio Access Network,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"User address localization technologies have far-reaching implications for operators and governments. These technologies serve to optimize the planning and operation of communication networks and enhance the quality of network services, thereby providing powerful support for the provision of social public services, urban planning, and emergency management. The existing user address localization methods used by operators mainly rely on base stations locations and user-reported GPS. However, when the coverage area of a base station is too large, the localization accuracy will be poor even if triangulation techniques are used. Moreover, since the user-reported GPS is triggered by specific network events, its time continuity and volume are unstable. To address these limitations, this paper provides a user address localization method based on data fusion of signaling data from core network, measurement report (MR) data from radio access network, and operational data from carriersâ€™ business support system (BSS). The feature engineering is performed from three dimensions, including base station level analysis, GPS level analysis, and address level analysis, to construct a building-level user address localization model. During data fusion, the signaling data compensates the weak time continuity of MR data, and the MR data compensates the poor localization accuracy of signaling data. In addition, through fusion with BSS data, it is able to convert usersâ€™ GPS positions into building-level address locations, thereby further improving the practicality and accuracy of the model..",address localization;data fusion;core network;radio access network
IEEE,conferencePaper,2023,FLEvaluate: Robust Federated Learning Based on Trust Evaluate,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Federated Learning (FL) has emerged as a popular distributed learning framework, enabling participants to collaboratively train models without the need to share raw data. In contrast to traditional machine learning frameworks that require the collection of large volumes of user data for centralized training, FL provides a novel approach that ensures data privacy and addresses the issue of data silos. However, the conventional FL framework faces challenges posed by the Byzantine Generals' Problem, where malicious clients can easily compromise the global learning process. Existing Byzantine solutions in FL are ineffective in defending against such attacks. This paper proposes a novel FL method called FLEvaluate, which assesses client trust based on performance metrics of their models and assigns aggregation weights according to their trust levels. By incorporating trust evaluation and normalization of consequences, this method amplifies or reduces the impact of clients in the global model aggregation process, thereby achieving a robust FL framework. Comparing FLEvaluate with the traditional FL framework FedAvg reveals that not only does FLEvaluate achieve comparable accuracy and precision but it also demonstrates effective defense against Byzantine attacks.",Federated Learning;Byzantine attack;security;malicious client introduction
IEEE,conferencePaper,2023,A Novel Uplink Coverage and Capacity Enhancement Scheme in NR TDD Network,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"The NR TDD network adopts large bandwidth and high frequency band networking, and the characteristics of high frequency band will lead to large 5G wireless pathloss. On the uplink, the UE transmit power and the antenna port configuration of the terminal is less than those of the base station. In the process of services, users may encounter service difficulties due to the limited uplink coverage performance. This document describes a coverage and capacity enhancement solution. The coverage enhancement solution is based on MR and MDT data from the n28 band, which indicates the limitation scenarios of the n41 band. The MR and MDT sampling points have been collected in the maintenance platform as well as intra-system and different frequency points and RSRP of the 5G cell in the n28 band. The capacity enhancement solution is based on the overlay scenario of the NR TDD network with strong master control, the uplink time slot is added to the class A cell and the uplink capacity can be improved without interfering with class B cell.",SUL;Overlapping Coverage;Timeslot
IEEE,conferencePaper,2023,Smart Campus Construction based on Telecom Operators Big Data,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"The construction of a smart campus has become an important part of educational informatization and a significant indicator of the educational modernization. Campuses across China are moving from traditional digital campus construction to smart campus construction. Chinese telecom operators, with their innate advantages in network infrastructure and resource, have become important service providers in the construction of smart campus. Telecom operators have effectively explored the application platform and application scenarios of smart campuses by leveraging existing educational service products and big data resources at their disposal.",smart campus;telecom operators;big data;application scenarios
IEEE,conferencePaper,2023,Ensemble Learning Models for Large-Scale Time Series Forecasting in Supply Chain,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Machine learning techniques have gained significant traction in supply chain forecasting, driven by the increasing availability of data assets. These techniques offer opportunities to optimize management processes, reduce operational costs, and enhance decision-making for enterprise success. However, conventional statistical approaches dominating time series forecasting, such as the Autoregressive-moving-average model (ARMA), dynamic regression, and unobserved component models (UCMs), suffer from limitations in model accuracy and performance. They struggle to handle batch processing, large-scale big data, uncertainty-induced disruptions, and the synchronization of demand and supply scenarios. To address these challenges, we propose a class of ensemble techniques that combine neural networks with baseline models. Firstly, we conduct classification and segmentation by leveraging feature engineering on signal components, such as spikes and anomalies as outlier skews, to capture the complexity of combined scenarios in categorical data hierarchies and identify patterns for ensemble forecasting. Subsequently, we employ an ensemble model equipped with time series pattern sensors to automatically discern signal components, encompassing seasonality, promotions, trends, and intermittent or discontinued activities. We evaluate the performance of eight commonly-used model categories, and our proposed ensemble modeling approaches exhibit substantial improvements in accuracy compared to individual baseline models and other univariate time series algorithms.",Ensemble models;time series forecasting;large-scale data;supply chain;neural networks;stacking techniques
IEEE,conferencePaper,2023,A Big Data Science and Engineering Solution for Transit Performance Analytics,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Public transit transportation plays a crucial role in the daily lives of many individuals, offering an affordable and convenient means of commuting to work, school, and various destinations. For instance, it serves as a vital mode of transportation to access their workplace, educational institutions or other activities. Any disruptions in bus schedules can lead to significant consequences, including missing meetings and other essential commitments for city residents. Thus, this paper presents a big data science and engineering solution for transit performance analytics in the area of transportation analysis. The insights derived from this data analysis are instrumental in enhancing the performance of public transportation, ultimately leading to an improved commuter experience in the city and contributing to the development of a smart city. To elaborate, our solution employs frequent pattern mining to identify variations in transit performance across different neighborhoods. By uncovering significant patterns, we establish connections that help us pinpoint the factors contributing to bus delays in specific areas. Improving the accuracy of bus arrival and departure times can significantly enhance the overall usability and appeal of public transit for commuters, as people are more likely to rely on buses when they are punctual and ensure timely arrivals at their destinations. Furthermore, our solution equips users with tools to visualize the insights gained from the analysis of bus departure times in various neighborhoods at different times of the day. The practicality of our big data science and engineering solution was demonstrated through an evaluation using real-life public transit data from a Canadian city, underscoring its potential to contribute to the development of a smart city.",Big data science;Big data engineering;Public transit;Bus;Data mining;Frequent pattern mining;Association rule mining;Relational database;Neighborhoods;Transportation analytics;Transit performance analysis
IEEE,conferencePaper,2023,Control Overhead Reduction using Length-based Same Destination Aggregation for Large Scale Software Defined Networks in Next Generation Internet of Things,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"The Software Defined Networking (SDN) paradigm is rapidly emerging as a viable alternative in the realm of Next Generation Internet of Things (NG-IoT) due to the inherent challenge posed by traditional computer networks. SDN is revolutionizing traditional network architecture by significantly reducing the reliance on hardware. One of the key challenges of implementing SDN in NG-IoT is the extensive communication that occurs between the switches and the controllers due to the bursty nature of the traffic. Therefore, it is crucial to explore solutions aimed at minimizing this control overhead caused by excessive communication. To alleviate the burden on SDN controllers caused by switches, we propose a new method, named LSDA, which can effectively reduce the flow of control information. To promote fairness within the network, packets heading towards the same controller are aggregated, thereby eliminating the need for complex disassembly in the case of different destination controllers. The simulation results demonstrate that LSDA can effectively reduce the packet loss ratio while simultaneously improving network delay and jitter.",Control overhead;Internet of Things;Packet Aggregation;SDN
IEEE,conferencePaper,2023,Optimizing Quantum Reversible Circuits Using Reinforcement Learning,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"In light of the rapid advancements in quantum computing, the synthesis of quantum circuits has drawn significant attention. Quantum circuits are required to be reversible owing to their inherent physical characteristics. However, synthesizing such circuits and optimizing their performance present substantial challenges. In this paper, we proposed to adopt reinforcement learning for synthesizing the reversible circuits involving NOT, CNOT, Toffoli, and other relevant gates and, in doing so, minimize the quantum computational costs of the resulting circuits. The experimental results demonstrated that the reversible circuits generated using the proposed method outperform the prior methods in both the gate counts and the total cost.",reinforcement learning;quantum reversible circuits
IEEE,conferencePaper,2023,Quantum Inspired Binary Atom Search Optimization Algorithm for Charging Station Placement Problem,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Charging station location and capacity optimization is a critical issue in the field of electric vehicle (EV) infrastructure planning as it involves multiple objectives and constraints. In this case, finding optimal solution for charging station placement problem requires an efficient optimization tool that could find quality solutions in short time. With this in mind, this work proposes a novel binary variant of atom search optimization (ASO) algorithm, utilizing the concept of quantum binarization technique, namely quantum-inspired binary ASO (QBASO) algorithm. The proposed QBASO possesses the same structure as original ASO algorithm, but the binarization procedure is performed using quantum gates and quantum bits. The performance of the proposed QBASO is tested using well-known benchmark functions and is then applied on EV charging station placement problem. The experimental results and statistical analyses show that QBASO algorithm is a promising optimization technique for solving charging station placement problem.",Quantum inspired algorithm;charging station placement problem;atom search optimization algorithm;quantum computing
IEEE,conferencePaper,2023,KrNER: A Novel Named Entity Recognition Method Based on Knowledge Enhancement and Remote Supervision,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Difficulty in recognizing complex entities and scarcity of annotated corpus have become the two major difficulties constraining effective information extraction from electronic medical records. Recent research focuses on utilizing complex feature engineering or large-scale pre-trained models to indirectly reduce the degradation of entity recognition caused by these two difficulties. In an attempt to directly address the difficulties, we propose KrNER, a new healthcare-oriented approach to named entity recognition. It utilizes knowledge enhancement and remote supervision techniques to effectively deal with the problem of recognizing complex entities, while guaranteeing better recognition results even in corpus-scarce contexts. Experiments show that KrNER is very effective and significantly outperforms the state-of-the-art Chinese medical named entity recognition models.",Chinese electronic medical record;named entity recognition;deep learning;pre-trained models;natural language processing
IEEE,conferencePaper,2023,KLDP:A Data Profiling Technique Based on Knowledge Graph and Large Language Modeling,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"The explosive growth of medical data has perfected the establishment of patients' personal health records and provided favorable conditions for smart healthcare, but its fragmentation also brings challenges to patient management. Mainstream research focuses on utilizing medical data to construct disease knowledge graphs to assist patient management, but does not effectively manage massive patient data. In order to make full use of patient data and facilitate the circulation of patient data elements, we propose a new patient sketching technique, KLDP. it constructs knowledge graphs through pre-training techniques, effectively manages patient data based on patients' personal health records and medical history information throughout the treatment cycle, and elementalizes patient data, providing new ideas and implementation solutions for patient management.",China electronic medical record;knowledge graph;data elements;patient sketch;deep learning;pre-trained model;natural language processing;healthcare informatization
IEEE,conferencePaper,2023,Fast Text Classification using Lean Gradient Descent Feed Forward Neural Network for Category Feature Augmentation,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Text classification is a key task of the Natural Language Processing (NLP) field that aims at assigning predefined categories to textual documents. Performing text classification requires features that effectively represent the content and the meaning of textual documents. Selecting a suitable method for term weighting is of central importance and can improve the quality of the classification method. In this paper, we propose to a new text classification solution to perform Category-based Feature Augmentation (CFA) on the document representation. First, a term-category feature matrix is derived from a modified version of the supervised Term-Frequency Inverse-Category-Frequency (TF-ICF) weighting model. This is done by embedding the TF-ICF matrix in a one-layer feed-forward neural network. The latter is trained using the gradient descent algorithm allowing to iteratively update the term-category matrix until reaching convergence. The model produces category-based feature vector representations that are used to augment the document representations and perform the classification task. Experimental results on four benchmark datasets show that our lean model approach improves text classification accuracy and is significantly more efficient compared with its deep model alternatives.",Text Classification;Document and Text Processing;Feature Engineering;Supervised Term Weighting;Inverse Category Frequency;TF-IDF;Text Representation
IEEE,conferencePaper,2023,Hybrid Multi-Objective Relinked GRASP for the constrained Next Release Problem,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Release planning is a critical step in the development of a software product, and it involves many factors. Deciding what to build for the next software release requires taking into account not only the cost of building a subset of software features, but also the expected satisfaction of the clients, as well as the dependencies that the features might have among them. This problem, called Next Release Problem, can be difficult to tackle by expert judge, or even intractable if the number of requirements, dependencies and clients to consider is very large. In the literature, this problem has been approached from the so-called search-based software engineering field, introducing a variety of metaheuristic algorithms to obtain a subset of release proposals that simultaneously optimise both cost and satisfaction. In this work, we present a GRASP-based advanced method, and evaluate it against other families of algorithms commonly applied to this problem, using two public and four synthetic datasets for the evaluation. Results show that solutions obtained by our proposal are superior to those of other algorithms in terms of quality indicators and speed of execution. Algorithms, datasets and evaluation framework have been made available to the research community.",grasp;multi-objective optimisation;next release problem;search-based software engineering
IEEE,conferencePaper,2023,Stabilized Finite Element Approximation for The Transient Darcy-Brinkman-Forchheimer Model,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"This work presents a robust stabilized finite element solution for the Darcy-Brinkman-Forchheimer model, addressing transient incompressible flow within a porous medium. The approach employs the finite element Galerkin method, complemented by stabilization terms from Streamline-Upwind/Petrov-Galerkin (SUPG) and Pressure-Stabilizing/Petrov-Galerkin (PSPG). Equal-order linear triangular finite elements were used, and due to the nonlinear characteristic of the problem, for the solution procedure, the predictor multi-corrector algorithm was employed. Synthetic problems, serving as benchmarks, were formulated and equipped with fabricated analytical solutions to verify our proposed solutions. The study contributes to understanding the application of those techniques in the computational treatment of fluid flow problems in porous medium. The utilization of synthetic problems with known analytical solutions enhances the confidence in the accuracy and reliability of our proposed finite element solution.",Petrov-Galerkin;SUPG;PSPG;Porous Medium;Finite Elements
IEEE,conferencePaper,2023,Give and Take: Federated Transfer Learning for Industrial IoT Network Intrusion Detection,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"The rapid growth in Internet of Things (IoT) technology has become an integral part of todayâ€™s industries forming the Industrial IoT (IIoT) initiative, where industries are leveraging IoT to improve communication and connectivity via emerging solutions like data analytics and cloud computing. Unfortunately, the rapid use of IoT has made it an attractive target for cybercriminals. Therefore, protecting these systems is of utmost importance. In this paper, we propose a federated transfer learning (FTL) approach to perform IIoT network intrusion detection. As part of the research, we also propose a combinational neural network as the centerpiece for performing FTL. The proposed technique splits IoT data between the client and server devices to generate corresponding models, and the weights of the client models are combined to update the server model. Results showcase high performance for the FTL setup between iterations on both the IIoT clients and the server. Additionally, the proposed FTL setup achieves better overall performance than contemporary machine learning algorithms at performing network intrusion detection.",Internet of Things;Industrial IoT;Network Intrusion Detection;Transfer Learning;Federated Learning;Cybersecurity
IEEE,conferencePaper,2023,Histopathological Image Classification and Vulnerability Analysis using Federated Learning,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Healthcare is one of the foremost applications of machine learning (ML). Traditionally, ML models are trained by central servers, which aggregate data from various distributed devices to forecast the results for newly generated data. This is a major concern as models can access sensitive user information, which raises privacy concerns. A federated learning (FL) approach can help address this issue: A global model sends its copy to all clients who train these copies, and the clients send the updates (weights) back to it. Over time, the global model improves and becomes more accurate. Data privacy is protected during training, as it is conducted locally on the clientsâ€™ devices.However, the global model is susceptible to data poisoning. We develop a privacy-preserving FL technique for a skin cancer dataset and show that the model is prone to data poisoning attacks. Ten clients train the model, but one of them intentionally introduces flipped labels as an attack. This reduces the accuracy of the global model. As the percentage of label flipping increases, there is a noticeable decrease in accuracy. We use a stochastic gradient descent optimization algorithm to find the most optimal accuracy for the model. Although FL can protect user privacy for healthcare diagnostics, it is also vulnerable to data poisoning, which must be addressed.",Healthcare;Federated learning;Deep neural network;Label flipping;Data poisoning
IEEE,conferencePaper,2023,High-Performance Object Serialization based on Ahead-of-Time Schema Generation,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Many of todayâ€™s Big Data systems are developed in the Java programming language and require fast object serialization and deserialization for efficient and high-speed message exchange. We address this by introducing Skema, a library providing high-performance serialization of Java objects. Skema works based on Ahead-of-Time schema generation, so that only a minimal number of operations need to be performed at runtime to serialize an object. This approach allows Skema to also serialize individual objects only partially which is a great advantage for network communications with fixed buffer sizes. Furthermore, targeted optimizations, such as caching the size of the serialized form of objects that have a fixed size so that they do not have to be recomputed for each operation, are presented. In addition to a more in-depth explanation of the implemented procedures, this paper also presents benchmark results comparing the Skema library against Kryo, FST and the native Java serialization function. The results of these experiments achieve very good values in comparison with the remaining libraries. For example, one experiment shows that there can be nearly a hundredfold increase in the speed of deserializing objects when compared to the native Java serialization mechanism by using Skema. We also show that deserializing objects using the native Java mechanism requires a large amount of additional memory per operation, which puts a burden on the garbage collector afterwards. Finally, to investigate the scalability of the implemented solution, the benchmarks are also performed using different numbers of threads and the results are presented graphically.",Java;Serialization;Native;High-Performance
IEEE,conferencePaper,2023,Fast Fluid Antenna Multiple Access With Path Loss Consideration and Different Antenna Architecture,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Fluid antennas located at the user device (UD) can exploit the natural multipath propagation and randomness of the desired data by adjusting its position spatially to find the point at which an interference null occurs. A fast fluid antenna multiple access (f-FAMA) system uses a large antenna array at the base station to transmit each userâ€™s signal from each antenna. The interference is then overcome by a single fluid antenna located at each receiving UD. Previous work has established a channel model for such a f-FAMA system with a technique that estimates the best port for the fluid antenna to receive the signal at every symbol instance. This paper proposes an improved version of the channel model by also taking into consideration the difference in path loss between different ports and also looks into how different fluid antenna architectures effect the performance of an f-FAMA system. Simulation results demonstrate the necessity of considering path loss variations, particularly in scenarios where there are substantial differences in distances from the transmitter to different ports. Additionally, among the three different antenna architectures considered, the performance of the wheel topology antenna is worse than the linear topology and circular topology antennas at shorter reference distances.",6G;Fluid antenna;Multiple Access;Performance Analysis;Path Loss;Antenna Architecture
IEEE,conferencePaper,2023,Comparison of the Barriers to BIM Adoption and Digital Transformation within the Construction Industry of Pakistan and Ireland,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"This study examines the challenges hindering the implementation of Building Information Modelling (BIM) in Pakistan's construction industry and compares such challenges with those facing the construction industry in Ireland. The focus is on lessons learned from Irelandâ€™s BIM journey, which commenced in earnest with the establishment of the Irish National BIM Council (NBC) in 2016, and continues through to the current initiative known as the Build Digital Project (2022-2026). The implications of such initiatives are considered in terms of addressing the challenges in driving the digital transformation of the Irish construction and built environment sector, promoting a more innovative, efficient, and sustainable industry. Insights relevant to Pakistanâ€™s construction industry were established through a review of literature and a survey of experienced professionals. Results show that a lack of education and training, as well as low levels of awareness of BIM benefits, were identified as the most significant barriers to BIM adoption in Pakistanâ€™s construction sector, whereas in Ireland, lack of client awareness, and lack of standardisation are the most significant barriers along with the aging of Irish workforce and the availability of new graduates. These findings offer valuable insights for academics, professionals, and policymakers seeking to understand and support the digital transformation of the construction industry.",Construction Industry;Digital Transformation;Building Information Modelling;barriers;Build Digital Project;Ireland;Pakistan
IEEE,conferencePaper,2023,Clupiter: a Raspberry Pi mini-supercomputer for educational purposes,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"The main objective of this work is to bring supercomputing and parallel processing closer to non-specialized audiences by building a Raspberry Pi cluster, called Clupiter, which emulates the operation of a supercomputer. It consists of eight Raspberry Pi devices interconnected to each other so that they can run jobs in parallel. To make it easier to show how it works, a web application has been developed. It allows launching parallel applications and accessing a monitoring system to see the resource usage when these applications are running. The NAS Parallel Benchmarks (NPB) are used as demonstration applications. From this web application a couple of educational videos can also be accessed. They deal, in a very informative way, with the concepts of supercomputing and parallel programming.",Supercomputer;Parallel Programming;MPI;Raspberry Pi;NAS Parallel Benchmarks (NPB)
