Database,Item Type,Publication Year,Title,Venue,Venue Rank,Abstract,Keywords
Scopus,journalPaper,2021,Design and Visualization for Exploring Real-World Data,CG&A - Computer Graphics and Applications,B,[No abstract available],
Scopus,journalPaper,2021,Visualization of Climate Change,CG&A - Computer Graphics and Applications,B,[No abstract available],
Scopus,journalPaper,2021,Through the Looking Glass: Insights into Visualization Pedagogy through Sentiment Analysis of Peer Review Text,CG&A - Computer Graphics and Applications,B,"Peer review is a widely utilized feedback mechanism for engaging students. As a pedagogical method, it has been shown to improve educational outcomes, but we have found limited empirical measurement of peer review in visualization courses. In addition to increasing engagement, peer review provides diverse feedback and reinforces recently learned course concepts through critical evaluation of others' work. We discuss the construction and application of peer review in two visualization courses from different colleges at the University of South Florida. We then analyze student projects and peer review text via sentiment analysis to infer insights for visualization educators, including the focus of course content, engagement across student groups, student mastery of concepts, course trends over time, and expert intervention effectiveness. Finally, we provide suggestions for adapting peer review to other visualization courses to engage students and increase instructor understanding of the peer review process.  © 1981-2012 IEEE.",
Scopus,journalPaper,2021,Exploring the Design Space of Sankey Diagrams for the Food-Energy-Water Nexus,CG&A - Computer Graphics and Applications,B,"In this work, we define a set of design requirements relating to Sankey diagrams for supporting food-energy-water nexus understanding and propose the network embodied sectoral trajectory diagram design, a visualization design that incorporates a number of characteristics from Sankey diagrams, treemaps, and graphs, to improve the readability and minimize the negative impact of edge crossings that are common in traditional Sankey diagrams. © 1981-2012 IEEE.",
Scopus,journalPaper,2021,Analyzing and Improving the Parameterization Quality of Catmull-Clark Solids for Isogeometric Analysis,CG&A - Computer Graphics and Applications,B,"In the field of physically based simulation, high quality of the simulation model is crucial for the correctness of the simulation results and the performance of the simulation algorithm. When working with spline or subdivision models in the context of isogeometric analysis, the quality of the parameterization has to be considered in addition to the geometric quality of the control mesh. Following Cohen et al.'s concept of model quality in addition to mesh quality, we present a parameterization quality metric tailored for Catmull-Clark (CC) solids. It measures the quality of the limit volume based on a quality measure for conformal mappings, revealing local distortions and singularities. We present topological operations that resolve these singularities by splitting certain types of boundary cells that typically occur in interactively designed CC-solid models. The improved models provide higher parameterization quality that positively affects the simulation results without additional computational costs for the solver.  © 1981-2012 IEEE.",Isogeometric Analysis; Mesh Quality; Parametrization Quality; Subdivision Solids
Scopus,journalPaper,2021,Why Visualize? Arguments for Visual Support in Decision Making,CG&A - Computer Graphics and Applications,B,"Just like the numerous applications of visualization, there are plenty of theoretical arguments for why visualization can aid in knowledge generation and communication. Meanwhile, to date, these arguments have been presented independently, which hinders the exploitation of underlying properties of visualization in practice. We present a network of arguments that explicate not only how different arguments build on each other, but also which arguments demand for tradeoffs in the design of visualizations. Furthermore, we call for the extension of our network to the application of visualization in decision making, as well as visual analytics. We highlight the practical applicability of our theoretical approach with examples, including one from the text analysis. © 1981-2012 IEEE.",
Scopus,journalPaper,2020,Data Physicalization,CG&A - Computer Graphics and Applications,B,"This Special Issue of IEEE Computer Graphics and Applications presents articles spanning a wide breadth of current data physicalization research, from theory to practice. Data physicalization is a physical artifact whose geometry or material properties encode data. Data physicalization has gained in popularity over a period of time, and it has grown outwards to include a broad spectrum of fields, including computer scientists, artists, designers, psychologists, and practitioners in human–computer interaction and information visualization. A demonstration of the breadth of the data physicalization field can be seen in the series of workshops that have been held at conferences, such as IEEE VIS, ACM CHI, ACM TEI, DRS, and at Dagstuhl. The community has explored the perceived benefits of data physicalization in the recent past and through this the popularity of the field has grown.",
Scopus,journalPaper,2021,Dolby Vision: Advancing the Technology of Cinema and Home Entertainment Transformation of an Industry,CG&A - Computer Graphics and Applications,B,"Dolby Laboratories has had a long history of developing technologies that deliver more compelling audio experiences for consumers. In the early 2000s, Dolby made a business decision to explore how to improve consumer entertainment experiences in the imaging domain. It was also around this time that researchers had been looking at high dynamic range (HDR) for image capture and manipulation. Dolby created a 20,000 Nits DCI projector and used it as a backlight in front of a 24 inch LCD panel resulting in a 20k nits display. This was used to conduct visual experiments with reference imagery with shadow details and specular highlights. Users were brought in and they could control where they wanted the specular and shadow details to lie. The company also designed the Perceptual Quantizer—electro optical transfer function (PQ-EOTF). Some advancements in these technologies included HDR10, HDR10þ, and Hybrid Log-Gamma (HLG)",
Scopus,journalPaper,2020,Move&Find: The Value of Kinaesthetic Experience in a Casual Data Representation,CG&A - Computer Graphics and Applications,B,"The value of a data representation is traditionally judged based on aspects like effectiveness and efficiency that are important in utilitarian or work-related contexts. Most multisensory data representations, however, are employed in casual contexts where creativity, affective, physical, intellectual, and social engagement might be of greater value. We introduce Move&Find, a multisensory data representation in which people pedalled on a bicycle to exert the energy required to power a search query on Google's servers. To evaluate Move&Find, we operationalized a framework suitable to evaluate the value of data representations in casual contexts and experimentally compared Move&Find to a corresponding visualization. With Move&Find, participants achieved a higher understanding of the data. Move&Find was judged to be more creative and encouraged more physical and social engagement-components of value that would have been missed using more traditional evaluation frameworks.  © 1981-2012 IEEE.",
Scopus,journalPaper,2021,Visualizing Acoustic Imaging of Hydrothermal Plumes on the Seafloor,CG&A - Computer Graphics and Applications,B,"Hydrothermal plumes are ongoing venting of hot solutions, on a time scale of months to years, relating to volcanic activities on the seafloor. Recent developments in acoustical observational techniques have produced images to support the scientific investigation of such plumes. However, understanding the complex behavior of plumes in a long-time series poses a challenge to the existing analysis approaches. The motivation of this work is to use visualization techniques to facilitate the visual exploration and analysis of plumes and to help domain scientists compare the actual behavior of plumes predicted by tidal interaction models and buoyant plume models incorporating forced entrainment effects. Methods of geovisualization are combined with time-varying feature-based techniques to create visualizations of plumes which are applied to an acoustic imaging dataset collected using the Cabled Observatory Vent Imaging Sonar in the Northeast Pacific. The results give new insights to the data and confirm the hypothesis of plumes. © 1981-2012 IEEE.",3D geovisualization; acoustic imaging; feature tracking; hydrothermal plume; time-varying data; WebGL
Scopus,journalPaper,2021,Under the Algorithmic Microscope,CG&A - Computer Graphics and Applications,B,"Through the use of generative adversarial networks (GANs), Berlin-based artist Sofia Crespo creates artificial yet realistic biological ecosystems filled with creatures that look like insects, jellyfish, or other complicated organisms. Albertus Seba's legendary 18th century masterpiece, Cabinet of Natural Curiosities, takes on a 21st century twist, thanks to machine learning.  © 1981-2012 IEEE.",
Scopus,journalPaper,2020,"Machine, Perchance to Dream",CG&A - Computer Graphics and Applications,B,"As an artist, it was only a matter of time before Refik Anadol began to ask those questions. The cognitive skills of humans-dreaming, remembering, imagining-have always inspired him, but new doors began to open when he discovered that machines could ""learn"". New ways  to push the boundaries of cinema, painting, and architecture all came together..  © 1981-2012 IEEE.",
Scopus,journalPaper,2020,Making the invisible visible: Illuminating the hidden histories of the world war i tunnels at vauquois through a hybridized virtual reality exhibition,CG&A - Computer Graphics and Applications,B,"Visualizing History: Tunnels of Vauquois is an educational immersive virtual reality (VR) exhibit that makes the invisible history of World War I soldiers' experiences in the tunnels of Vauquois, France, visible to contemporary audiences. The exhibit presents the visitor with both discrete knowledge and the opportunity for emotional awareness. The virtual environment is recreated from scanned data of the original site. Visitors traverse the tunnel through the use of a head-mounted display, redirected walking, passive haptics, aligned physical and virtual environments, interactive tracked props, and narration. In this article, we describe the motivation and rationale for creating an immersive exhibit for informal learning environments, such as museums, libraries, and school VR laboratories. We also describe how the current exhibit functions and our iterative design process informed by observational feedback from pilot testing. © 1981-2012 IEEE.",
Scopus,journalPaper,2021,Visualization of Climate Science Simulation Data,CG&A - Computer Graphics and Applications,B,"Climate simulations belong to the most data-intensive scientific disciplines and are-in relation to one of humankind's largest challenges, i.e., facing anthropogenic climate change-ever more important. Not only are the outputs generated by current models increasing in size, due to an increase in resolution and the use of ensembles, but the complexity is also rising as a result of maturing models that are able to better describe the intricacies of our climate system. This article focuses on developments and trends in the scientific workflow for the analysis and visualization of climate simulation data, as well as on changes in the visualization techniques and tools that are available.  © 1981-2012 IEEE.",
Scopus,journalPaper,2020,"Visibility, Topology, and Inertia: New Methods in Flow Visualization",CG&A - Computer Graphics and Applications,B,"In this article, we address three different topics in scientific visualization. The first part introduces optimization strategies that determine the visibility of line and surface geometry, such that a balance between occlusion avoidance and preservation of context is found. The second part proposes new methods for the visualization of time-dependent fluid flows, including the accurate depiction of Lagrangian scalar fields, as well as a new category of vortex identification methods. The third part introduces finite-sized particles as new application area for flow visualization, covering geometry-based methods, particle separation, topology, vortex corelines, and the determination of the origin of finite-sized particles. © 1981-2012 IEEE.",
Scopus,journalPaper,2021,Enhancing Film Education Learning Outcomes with Virtual Experiences,CG&A - Computer Graphics and Applications,B,"This article details a system titled 'Camera as Mediator' that was built to aid undergraduate Film Studies students study camera placement and shot composition techniques. Learning how camera placement impacts a film is a common educational outcome in undergraduate Film Studies classes. However, building a controlled set with proper lighting, actors, and props is a cost-and time-prohibitive task in a typical introductory course. A virtual system can give students more hands-on experience and leave ample time to focus on core learning outcomes. To this end, we constructed a photorealistic virtual environment to replicate a scene from the Charlie Chaplin film 'The Gold Rush' using computer-generated models and three-dimensional scans of actors dressed as the characters from the movie. An interface was designed to allow students to navigate around the scene with a virtual camera and capture shots from perspectives not visible in the original movie. By saving and comparing these different shots, students are easily able to explore how the mood and feel of a story changes with the camera's perspective. Doing this virtually enables undergraduate students in large classes and/or online classes and with potentially limited time and equipment to study film making techniques in greater depth than they would otherwise. © 1981-2012 IEEE.",
Scopus,journalPaper,2021,Affective Virtual Reality: How to Design Artificial Experiences Impacting Human Emotions,CG&A - Computer Graphics and Applications,B,"Computer graphics is-in many cases-about visualizing what you cannot see. However, virtual reality (VR), from its beginnings, aimed at stimulating all human senses: not just the visual channel. Moreover, this set of multisensory stimuli allows users to feel present and able to interact with the virtual environment. In this way, VR aims to deliver experiences that are comparable to real-life ones in their level of detail and stimulation, intensity, and impact. Hence, VR is not only a means to see, but also to feel differently. With the spreading of VR technologies, there is a growing interest in using VR to evoke emotions, including positive and negative ones. This article discusses the current possibilities and the authors' experience collected in the field in trying to elicit emotions through VR. It explores how different design aspects and features can be used, describing their contributions and benefits in the development of affective VR experiences. This work aims at raising awareness of the necessity to consider and explore the full design space that VR technology provides in comparison to traditional media. Additionally, it provides possible tracks of VR affective applications, illustrating how they could impact our emotions and improve our life, and providing guidelines for their development.  © 1981-2012 IEEE.",
Scopus,journalPaper,2021,Reconstructing Unsteady Flow Data from Representative Streamlines via Diffusion and Deep-Learning-Based Denoising,CG&A - Computer Graphics and Applications,B,"We propose VFR-UFD, a new deep learning framework that performs vector field reconstruction (VFR) for unsteady flow data (UFD). Given integral flow lines (i.e., streamlines), we first generate low-quality UFD via diffusion. VFR-UFD then leverages a convolutional neural network to reconstruct spatiotemporally coherent, high-quality UFD. The core of VFR-UFD lies in recurrent residual blocks that iteratively refine and denoise the input vector fields at different scales, both locally and globally. We take consecutive time steps as input to capture temporal coherence and apply streamline-based optimization to preserve spatial coherence. To show the effectiveness of VFR-UFD, we experiment with several vector field data sets to report quantitative and qualitative results and compare VFR-UFD with two VFR methods and one compression algorithm.  © 1981-2012 IEEE.",convolutional neural network; data reduction; Flow visualization; unsteady flow data; vector field reconstruction
Scopus,journalPaper,2021,A Visual Analytics System for Oil Spill Response and Recovery,CG&A - Computer Graphics and Applications,B,"Extensive research has been done on oil spill simulation techniques, spatial optimization models, and oil spill cleanup strategies. This article presents a visual analytics system that integrates the independent facets of spill modeling techniques and spatial optimization to enable inspection, exploration, and decision making for offshore oil spill response.  © 1981-2012 IEEE.",decision support system; oil spill cleanup; Visual analytics
Scopus,journalPaper,2020,TimeSets: Temporal Sensemaking in Intelligence Analysis,CG&A - Computer Graphics and Applications,B,"TimeSets is a temporal data visualization technique designed to reveal insights into event sets, such as all the events linked to one person or organization. In this article, we describe two TimeSets-based visual analytics tools for intelligence analysis. In the first case, TimeSets is integrated with other visual analytics tools to support open-source intelligence analysis with Twitter data, particularly the challenge of finding the right questions to ask. The second case uses TimeSets in a participatory design process with analysts that aims to meet their requirements of uncertainty analysis involving fake news. Lessons learned are potentially beneficial to other application domains. © 1981-2012 IEEE.",
Scopus,journalPaper,2020,The Power of Transformation,CG&A - Computer Graphics and Applications,B,[No abstract available],
Scopus,journalPaper,2020,Putting the 'I' in Interaction: Interactive Interfaces Personalized to Individuals,CG&A - Computer Graphics and Applications,B,"Interactive data exploration and analysis is an inherently personal process. One's background, experience, interests, cognitive style, personality, and other sociotechnical factors often shape such a process, as well as the provenance of exploring, analyzing, and interpreting data. This Viewpoint posits both what personal information and how such personal information could be taken into account to design more effective visual analytic systems, a valuable and under-explored direction. © 1981-2012 IEEE.",
Scopus,journalPaper,2020,Many Views Are Not Enough: Designing for Synoptic Insights in Cultural Collections,CG&A - Computer Graphics and Applications,B,"Cultural object collections attract and delight spectators since ancient times. Yet, they also easily overwhelm visitors due to their perceptual richness and associated information. Similarly, digitized collections appear as complex, multifaceted phenomena, which can be challenging to grasp and navigate. Though visualizations can create various types of collection overviews for that matter, they do not easily assemble into a big picture or lead to an integrated understanding. We introduce coherence techniques to maximize connections between multiple views and apply them to the prototype PolyCube system of collection visualization: with map, set, and network visualizations it makes spatial, categorical, and relational collection aspects visible. For the essential temporal dimension, it offers four different views: superimposition, animation, juxtaposition, and space-time cube representations. A user study confirmed that better integrated visualizations support synoptic, cross-dimensional insights. An outlook is dedicated to the system's applicability within other arts and humanities data domains. © 1981-2012 IEEE.",
Scopus,journalPaper,2020,Teaching Clustering Algorithms with EduClust: Experience Report and Future Directions,CG&A - Computer Graphics and Applications,B,"We share our experiences teaching university students about clustering algorithms using EduClust, an online visualization we developed. EduClust supports professors in preparing teaching material and students in visually and interactively exploring cluster steps and the effects of changing clustering parameters. We used EduClust for two years in our computer science lectures on clustering algorithms and share our experience integrating the online application in a data science curriculum. We also point to opportunities for future development. © 1981-2012 IEEE.",
Scopus,journalPaper,2020,"If Anything on This Graphic Causes Confusion, Discard the Entire Product",CG&A - Computer Graphics and Applications,B,[No abstract available],
Scopus,journalPaper,2020,Designing Technology for Sociotechnical Problems: Challenges and Considerations,CG&A - Computer Graphics and Applications,B,"Designing technology for sociotechnical problems is challenging due to the heterogeneity of stakeholders' needs, the diversity among their values and perspectives, and the disparity in their technical skills. Careful considerations are needed to ensure that data collection is inclusive and representative of the target populations. It is also important to employ data analysis methods that are compatible with users' technical skills and are capable of drawing a representative picture of people's values, priorities, and needs. However, current technical solutions often fail to meet these critical requirements. In this article, we present a set of empirically-driven design considerations for building technological interventions to address sociotechnical issues. We then discuss open challenges and tradeoffs around privacy, ethics, bias, uncertainty, and trust. We conclude with a call to action for researchers to advance the domain knowledge and improve our technological arsenal for addressing sociotechnical problems.  © 1981-2012 IEEE.",
Scopus,journalPaper,2020,Low-Latency Rendering with Dataflow Architectures,CG&A - Computer Graphics and Applications,B,"Recent years have seen a resurgence of virtual reality (VR), sparked by the repurposing of low-cost COTS components. VR aims to generate stimuli that appear to come from a source other than the interface through which they are delivered. The synthetic stimuli replace real-world stimuli, and transport the user to another, perhaps imaginary, place. To do this, we must overcome many challenges, often related to matching the synthetic stimuli to the expectations and behavior of the real world. One way in which the stimuli can fail is its latency-the time between a user's action and the computer's response. We constructed a novel VR renderer, that optimized latency above all else. Our prototype allowed us to explore how latency affects human-computer interaction. We had to completely reconsider the interaction between time, space, and synchronization on displays and in the traditional graphics pipeline. Using a specialized architecture-dataflow computing-we combined consumer, industrial, and prototype components to create an integrated 1:1 room-scale VR system with a latency of under 3 ms. While this was prototype hardware, the considerations in achieving this performance inform the design of future VR pipelines, and our human factors studies have provided new and sometimes surprising contributions to the body of knowledge on latency in HCI. © 1981-2012 IEEE.",
Scopus,journalPaper,2021,Surgical Navigation System for Low-Dose-Rate Brachytherapy Based on Mixed Reality,CG&A - Computer Graphics and Applications,B,"This article presents a personalized mixed reality (MR) surgical assistance system for brachytherapy. Using a novel, modified multi-information fusion method, the fusion of virtual organs and a preoperative plan for an actual patient and the real-time tracking of surgical tools were achieved. Using the quaternion-based iterative closest point (QICP) algorithm and a hand-eye calibration method, the preoperative plan can be fused into individual patients. Using the electromagnetic (EM) tracker, users can track the surgery tools in real time, without multiple CT scans, and doctors can immediately perform the surgery. We performed a series of experiments, including phantom and animal experiments, to test the accuracy and efficiency of the system. In the phantom experiment, the average needle location error was 0.957 mm. Based on the results of animal experiments, the needle insertion error was 2.416 mm. All experimental results indicated that the procedure could be applied in further clinical studies.  © 1981-2012 IEEE.",Applications; Medical information systems; Medical simulation; Virtual and augmented reality
Scopus,journalPaper,2021,Poisson Vector Graphics (PVG)-Guided Face Color Transfer in Videos,CG&A - Computer Graphics and Applications,B,"This article presents a simple yet effective algorithm for automatically transferring face colors in portrait videos. We extract the facial features and vectorize the faces in the input video using Poisson vector graphics, which encodes the low-frequency colors as the boundary colors of diffusion curves, and the high-frequency colors as Poisson regions. Then, we transfer the face color of a reference image/video to the first frame of the input video by applying optimal mass transport between the boundary colors of diffusion curves. Next the boundary color of the first frame is transferred to the subsequent frames by matching the curves. Finally, with the original or modified Poisson regions, we render the video using an efficient random-access Poisson solver. Thanks to our efficient diffusion curve matching algorithm, transferring colors for the vectorized video takes less than 1 millisecond per frame. Our method is particularly desired for frequent transfer from multiple references due to its information reuse nature. The simple diffusion curve matching also greatly improves the performance of video vectorization, since we only need to solve an optimization problem for the first frame. Since our method does not require correspondence between the reference image/video and the input video, it is flexible and robust to handle faces with significantly different geometries and postures, which often pose challenges to the existing methods. Moreover, by manipulating Poisson regions, we can enhance or reduce the highlight and contrast so that the reference color can fit into the input video naturally. We demonstrate the efficacy of our method on image-to-video transfer and color swap in videos.  © 1981-2012 IEEE.",color transfer; diffusion curves; optimal mass transportation; Poisson vector graphics; Portrait videos
Scopus,journalPaper,2020,Close reading for visualization evaluation,CG&A - Computer Graphics and Applications,B,"Visualizations produced by collaborations between artists, scientists, and visualization experts lay claim to being not only more effective in delivering information but also more effective in their abilities to elicit qualities like human connection. However, as prior work in the visualization community has demonstrated, it is difficult to evaluate these claims because characteristics associated with human connection are not easily measured quantitatively. In this Visualization Viewpoints piece, we address this problem in the context of our work to develop methods of evaluating visualizations created by Sculpting Visualization, a multidisciplinary project that incorporates art and design theory and practice into the process of scientific visualization. We present the design and results of a study in which we used close reading, a formal methodology used by humanities scholars, as a way to test reactions and analyses from evaluation participants related to an image created using Sculpting Visualization. In addition to specific suggestions about how to improve future iterations of the visualization, we discuss key findings of the evaluation related to contextual information, visual perspective, and associations that individual viewers brought to bear on their experience with the visualization. © 1981-2012 IEEE.",
Scopus,journalPaper,2021,Remote Instruction for Data Visualization Design - A Report from the Trenches,CG&A - Computer Graphics and Applications,B,"In this article, we report on our experiences of running visual design workshops within the context of a master's level data visualization course, in a remote setting. These workshops aim to teach students to explore visual design space for data by creating and discussing hand-drawn sketches. We describe the technical setup employed, the different parts of the workshop, how the actual sessions were run, and to what extent the remote version can substitute for in-person sessions. In general, the visual designs created by the students as well as the feedback provided by them indicate that the setup described here can be a feasible replacement for in-person visual design workshops.  © 1981-2012 IEEE.",
Scopus,journalPaper,2020,Collaborating and Learning in Shared Virtual Environments,CG&A - Computer Graphics and Applications,B,[No abstract available],
Scopus,journalPaper,2021,Communicating Patient Health Data: A Wicked Problem,CG&A - Computer Graphics and Applications,B,"Designing patient-collected health data visualizations to support communicating patient data during clinical visits is a challenging problem due to the heterogeneity of the parties involved: patients, healthcare providers, and healthcare systems. Designers must ensure that all parties' needs are met. This complexity makes it challenging to find a definitive solution that can work for every individual. We have approached this research problem-communicating patient data during clinical visits-as a wicked problem. In this article, we outline how wicked problem characteristics apply to our research problem. We then describe the research methodologies we employed to explore the design space of individualized patient data visualization solutions. Lastly, we reflect on the insights and experiences we gained through this exploratory design process. We conclude with a call to action for researchers and visualization designers to consider patients' and healthcare providers' individualities when designing patient data visualizations.  © 1981-2012 IEEE.",
Scopus,journalPaper,2021,QuteVis: Visually Studying Transportation Patterns Using Multisketch Query of Joint Traffic Situations,CG&A - Computer Graphics and Applications,B,"QuteVis uses multisketch query and visualization to discover specific times and days in history with specified joint traffic patterns at different city locations. Users can use touch input devices to define, edit, and modify multiple sketches on a city map. A set of visualizations and interactions is provided to help users browse and compare retrieved traffic situations and discover potential influential factors. QuteVis is built upon a transport database that integrates heterogeneous data sources with an optimized spatial indexing and weighted similarity computation. An evaluation with real-world data and domain experts demonstrates that QuteVis is useful in urban transportation applications in modern cities. © 1981-2012 IEEE.",
Scopus,journalPaper,2020,High-Fidelity Point-Based Rendering of Large-Scale 3-D Scan Datasets,CG&A - Computer Graphics and Applications,B,"Digitalization of three-dimensional (3-D) objects and scenes using modern depth sensors and high-resolution RGB cameras enables the preservation of human cultural artifacts at an unprecedented level of detail. Interactive visualization of these large datasets, however, is challenging without degradation in visual fidelity. A common solution is to fit the dataset into available video memory by downsampling and compression. The achievable reproduction accuracy is thereby limited for interactive scenarios, such as immersive exploration in virtual reality (VR). This degradation in visual realism ultimately hinders the effective communication of human cultural knowledge. This article presents a method to render 3-D scan datasets with minimal loss of visual fidelity. A point-based rendering approach visualizes scan data as a dense splat cloud. For improved surface approximation of thin and sparsely sampled objects, we propose oriented 3-D ellipsoids as rendering primitives. To render massive texture datasets, we present a virtual texturing system that dynamically loads required image data. It is paired with a single-pass page prediction method that minimizes visible texturing artifacts. Our system renders a challenging dataset in the order of 70 million points and a texture size of 1.2 TB consistently at 90 frames per second in stereoscopic VR. © 1981-2012 IEEE.",3D reconstruction; point-based rendering; virtual reality; virtual texturing
Scopus,journalPaper,2020,Data Badges: Making an Academic Profile through a DIY Wearable Physicalization,CG&A - Computer Graphics and Applications,B,"In this pictorial, we present the design and making process of Data Badges as they were deployed during a one-week academic seminar. Data Badges are customizable physical conference badges that invite participants to make their own independent and personalized expressions of their academic profile by choosing and assembling a collection of predefined physical tokens on a flat wearable canvas. As our modular and intuitive design approach allows the construction to occur as a shared, collective activity, Data Badges take advantage of the creative, affective, and social values that underlie physicalization and its construction to engage participants in reflecting on personal data. Among other unexpected phenomena, we noticed how the freedom of assembly and interpretation encouraged a variety of appropriations, which expanded its intended representational space from fully representative to more resistive and provocative forms of data expression.  © 1981-2012 IEEE.",data humanism; data visualisation; physicalisation; physicalisation construction
Scopus,journalPaper,2020,Dietmar Offenhuber: Collaboration Via the Many Traces Our Data Sets Leave behind,CG&A - Computer Graphics and Applications,B,"We asked Dietmar Offenhuber for an interview upon investigating his recent works, Staubmarke (Dust mark) and Ozone Tattoo, which together suggest an artist with an insightful eye for injecting particulate data engagingly into art pieces that spur awareness in an audience. We were impressed by his deep considerations on the potential for scientific and informatics data sets to offer the potential for, and foster, wider discussions and collaborations. © 1981-2012 IEEE.",
Scopus,journalPaper,2021,A Didactic Framework for Analyzing Learning Activities to Design InfoVis Courses,CG&A - Computer Graphics and Applications,B,"Data visualization is a powerful tool to cope with the demands of our current information age. In order to understand and be able to develop visualizations for specific use cases, data visualization activities (vis activities) have been proposed in recent years. These highly effective tools focus on practical relevance, reflection, and discussion in order to teach data visualization knowledge in a variety of contexts. However, the conscious selection of one or more vis activities for learners in comprehensive courses remains difficult. We aim to support this process by proposing a didactic vis framework. Based on Bloom's revised learning taxonomy, we decompose vis activities into distinct learning activities with their specific learning goals. By assigning the learning goals to the cognitive process and knowledge dimensions, a didactic course structure can be planned and evaluated. To demonstrate this didactic vis framework, we conducted several workshops based on an existing interface construction kit. © 1981-2012 IEEE.",
Scopus,journalPaper,2020,Exploring Reproducibility in Visualization,CG&A - Computer Graphics and Applications,B,"The American National Academies of Sciences, Engineering, and Medicine (NASEM) has recently released the report Reproducibility and Replicability in Science. The report has prompted discussions within many disciplines about the extent of the current adoption of reproducibility and replicability, the challenges involved in publishing reproducible results as well as strategies for improving. We organized a panel at the IEEE VIS conference 2019 to start a discussion on the reproducibility challenges faced by the visualization community and how those challenges might be addressed. In this viewpoint, we summarize key findings of the NASEM report, the panel discussion, and outline a set of recommendations for the visualization community.  © 1981-2012 IEEE.",
Scopus,journalPaper,2020,Syntactic and Semantic Analysis for Extended Feedback on Computer Graphics Assignments,CG&A - Computer Graphics and Applications,B,"Modern computer graphics courses require students to complete assignments involving computer programming. The evaluation of student programs, either by the student (self-Assessment) or by the instructors (grading) can take a considerable amount of time and does not scale well with large groups. Interactive judges giving a pass/fail verdict do constitute a scalable solution, but they only provide feedback on output correctness. In this article, we present a tool to provide extensive feedback on student submissions. The feedback is based both on checking the output against test sets, as well as on syntactic and semantic analysis of the code. These analyses are performed through a set of code features and instructor-defined rubrics. The tool is built with Python and supports shader programs written in GLSL. Our experiments demonstrate that the tool provides extensive feedback that can be useful to support self-Assessment, facilitate grading, and identify frequent programming mistakes. © 1981-2012 IEEE.",
Scopus,journalPaper,2020,The Graphics System for the 80's,CG&A - Computer Graphics and Applications,B,"Forty years ago, the first General Purpose Raster Graphics Processor made the transition from research project to commercial product. This is the story of the creation of a new graphics system and the startup company that produced it in the early days of raster computer graphics. © 1981-2012 IEEE.",
Scopus,journalPaper,2021,Adventures of a Government Researcher,CG&A - Computer Graphics and Applications,B,"Visualization, interactive computer graphics, and related topics have been a particularly dynamic area of computer science, producing advances that impact society. Working at times in a research laboratory and at times for two science funding agencies, I held positions at the level of an individual researcher, Director of a VR Laboratory, and funding agency Program Director. This article will discuss some of my experiences, including insight into how science programs in funding agencies are initiated.  © 1981-2012 IEEE.",
Scopus,journalPaper,2021,Mapping the Hazard: Visual Analysis of Flood Impact on Urban Mobility,CG&A - Computer Graphics and Applications,B,"With the growing influence of climate change, the intensity of flood disasters has significantly increased throughout the world over the past decades. Among the various types of hazards caused by floods, disruption of the road network has a particularly severe impact on the mobility of emergency responders, and therefore, poses a difficult challenge to damage mitigation, especially in the urban environment. The aim of this article is to present a mapping model for analyzing the spatial pattern of flood impact on urban mobility. Specifically, by incorporating the theory of space syntax, this model focuses on two dimensions of the analysis: the performance of the road network and the relationship between the factors behind it. The former can demonstrate the extent to which the city is affected by flooding in terms of mobility, whereas the latter can provide valuable reference for enhancing the efficiency of evacuation and rescue operations.  © 1981-2012 IEEE.",
Scopus,journalPaper,2020,Enabling Domain Expertise in Scientific Visualization with CinemaScience,CG&A - Computer Graphics and Applications,B,Scientific users present unique challenges to visualization researchers. Their high-level tasks require them to apply domain-specific expertise. We introduce a broader audience to the CinemaScience project and demonstrate how CinemaScience enables efficient visualization workflows that can bring in scientist expertise and drive scientific insight. © 1981-2012 IEEE.,
Scopus,journalPaper,2018,From Command Lines to the Arctic,CG&A - Computer Graphics and Applications,B,[No abstract available],
Scopus,journalPaper,2019,Visualization in Data Science,CG&A - Computer Graphics and Applications,B,[No abstract available],
Scopus,journalPaper,2019,Follow the Smoke: Immersive Display of Motion Data With Synthesized Smoke,CG&A - Computer Graphics and Applications,B,"With the development of motion capture and graphics technology, visual feedback becomes increasingly important for tasks such as motion training. In order to engage users with immersive visual feedback, we introduce smoke simulation to enhance the motion display. Boundary conditions in the smoke simulation are designed to produce smoke which follows and implies the corresponding complex human motion. We also synthesize multilayer smoke, which is shown to be useful for emphasizing the motion of specified limbs. We implement our technique in an HMD-based virtual reality (VR) system for Tai-Chi training. User study results show that synthesized smoke is useful for enhancing the motion display, and that the training process is generally preferred in terms of engagement. © 2019 IEEE.",
Scopus,journalPaper,2019,Teaching Computer Graphics Through a Digital Humanities Project,CG&A - Computer Graphics and Applications,B,"Teaching computer graphics in an effective way is a challenging task. Different approaches are proposed in the literature, some focusing on traditional teacher-led lectures, others on interactive teaching methods. This paper describes an experiential learning approach applied in a university-level course in computer engineering. Students were involved in the realization of a digital humanities project, the 3-D modeling of the city of Pavia, Italy, as it was in the 16th century. Traditional lectures introduced key theoretical elements, but students were subsequently given specific assignments and retrieved additional content when completing the tasks assigned to them under the overall guidance of their supervisors. © 2019 IEEE",
Scopus,journalPaper,2019,Hungry for Data,CG&A - Computer Graphics and Applications,B,[No abstract available],
